GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "39900","Reno, NV (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",119081,122838,129234,136146,141828,148306,153109,159670,168795,178694,188511,196906,203693,210363,212962,218215,223695,230182,237251,244395,250718,259178,266660,273556,281288,291248,300246,310169,319425,327980,336225,344782,355341,365706,375713,386308,396546,404366,412724,418892,421787,426220,429244,433623,438365,444651,451851,460369,468260,477033,486006,491818,498442,501145,502199
 "39900","Reno, NV (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5023,5473,5874,6257,6772,7147,7875,8726,9745,11402,12547,13501,14511,14908,15674,16716,17595,18301,19080,20404,21525,23012,24236,25882,26182,27406,28853,30132,31116,33240,34882,37487,39543,38645,39663,41833,43659,44988,44824,43116,41246,43555,45147,43275,43104,44853,49013,50884,54664,59256,60970,65045,74762,76486,81358
 "40060","Richmond, VA (Metropolitan Statistical Area) *", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",2694466,2862934,3158755,3466454,3881541,4357241,4859527,5352273,5939863,6731174,7602541,8545139,9594760,10362375,11143736,12252244,13223901,14222885,15506486,17121820,18724457,19707903,20185582,21368683,22385567,23679571,24844422,26062813,27859558,29779639,31255533,33721367,36085571,36931256,38749739,41063835,43781142,46841675,49389825,51333970,49174645,50800458,53969937,57161344,57309265,60041009,63474721,65404993,68633164,70993770,75404794,80720661,87634972,90739821,96902930
 "40060","Richmond, VA (Metropolitan Statistical Area) *", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",706399,708825,720110,722416,731854,737863,748113,761694,775341,782838,791541,798178,805811,811647,817894,824309,833587,845461,861242,876601,890604,906684,920370,937231,951484,964850,977397,989199,1002966,1015983,1030337,1043450,1055256,1068409,1082054,1098719,1116391,1137479,1153700,1168018,1179342,1188735,1198898,1214218,1227139,1240945,1254013,1267408,1279887,1292860,1305584,1316646,1326307,1338238,1349732
 "40060","Richmond, VA (Metropolitan Statistical Area) *", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3814,4039,4386,4798,5304,5905,6496,7027,7661,8598,9605,10706,11907,12767,13625,14864,15864,16823,18005,19532,21024,21736,21932,22800,23527,24542,25419,26347,27777,29311,30335,32317,34196,34567,35811,37374,39217,41180,42810,43950,41697,42735,45016,47077,46702,48383,50617,51605,53624,54912,57756,61308,66074,67805,71794
 "40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",4403900,4910718,5326325,5948005,6614417,7425733,8414136,9506530,10697117,12367023,14019963,16173034,18554971,20048897,22056315,24831207,27749370,30846509,34106429,38061489,42622066,47163106,48936495,51241754,52590481,54061369,56045221,58694305,62029662,67446948,71643363,77036598,82826202,87574813,94510919,102460153,110131984,118971034,124893160,126738009,124035144,128203659,135565456,138531853,142397519,149581603,158856017,166450541,172482928,180509249,192849310,214380015,235578786,233028487,246371354
 "40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1122165,1143539,1171161,1189476,1202185,1229743,1248571,1282517,1347627,1435733,1496847,1572429,1626183,1686602,1743463,1811019,1897927,1995378,2122256,2267166,2437479,2630471,2739150,2821341,2864517,2905505,2949807,2990316,3042372,3108220,3189513,3277022,3377365,3486938,3617771,3755607,3875709,3986510,4067344,4113447,4160685,4240540,4285291,4317368,4344386,4382462,4420560,4463228,4509806,4548430,4575112,4606384,4646486,4669149,4688053
 "40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3924,4294,4548,5001,5502,6038,6739,7412,7938,8614,9366,10285,11410,11887,12651,13711,14621,15459,16071,16788,17486,17930,17866,18162,18359,18607,19000,19628,20389,21700,22462,23508,24524,25115,26124,27282,28416,29843,30706,30811,29811,30233,31635,32087,32777,34132,35936,37294,38246,39686,42152,46540,50700,49908,52553
 "40220","Roanoke, VA (Metropolitan Statistical Area) *", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",815337,858818,938685,1036415,1166816,1295167,1423222,1582041,1735818,1970463,2152456,2371938,2616863,2778370,3020977,3385543,3652041,3875457,4120595,4371777,4751158,5025179,5167701,5448127,5732681,6013912,6322895,6626181,6911692,7373361,7634915,8017260,8491236,8757473,8982945,9429734,9756710,10236326,10933035,11473034,11293378,11528868,11964228,12595592,12392947,12781342,13394497,13480489,13757321,14230948,14623328,15689755,16918778,17626759,18802289
 "40220","Roanoke, VA (Metropolitan Statistical Area) *", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",230266,231596,238357,243439,248131,251318,253423,255587,258644,260021,261869,260501,261693,261751,261672,262643,263208,263645,265026,265805,266749,269440,272906,273951,276643,279176,280938,282915,284593,285762,287193,288699,289547,290466,292082,293745,296405,299930,302858,305596,307816,308634,309336,310843,312399,313429,314011,313594,313967,314293,314873,315217,314688,314150,314314
 "40220","Roanoke, VA (Metropolitan Statistical Area) *", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3541,3708,3938,4257,4702,5153,5616,6190,6711,7578,8220,9105,10000,10615,11545,12890,13875,14700,15548,16447,17811,18650,18936,19887,20722,21542,22506,23421,24286,25802,26585,27770,29326,30150,30755,32102,32917,34129,36100,37543,36689,37354,38677,40521,39670,40779,42656,42987,43818,45279,46442,49774,53764,56109,59820
 "40340","Rochester, MN (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",494694,531247,566507,625050,741615,782079,865503,944395,1098729,1238530,1331676,1488144,1654195,1833479,1890073,2199083,2306708,2424908,2567360,2674767,2988644,3191806,3318812,3526841,3581154,3753029,3894550,4228858,4427364,4905263,5227090,5561602,6023098,6275047,6706772,6982287,7037396,7426949,7903398,8331191,8281165,8832380,9194714,9677136,9793355,10072451,10504508,10800605,11311991,11921585,12337032,13387452,14517249,15022066,15705780
 "40340","Rochester, MN (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",134613,136645,138020,139574,140244,141439,142168,143886,145499,145983,147713,148456,149775,150427,151922,153128,154688,154797,155475,158849,160993,163427,166169,168159,171334,172466,172741,174161,176251,179488,182498,185573,187803,190646,193067,195300,197188,199763,201782,204181,206097,207312,208927,210367,212693,214215,215847,218514,220660,222704,224979,226576,227540,228134,229077
 "40340","Rochester, MN (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3675,3888,4105,4478,5288,5529,6088,6563,7551,8484,9015,10024,11045,12188,12441,14361,14912,15665,16513,16838,18564,19530,19973,20973,20902,21761,22546,24281,25120,27329,28642,29970,32071,32915,34738,35752,35689,37179,39168,40803,40181,42604,44009,46001,46045,47020,48666,49428,51264,53531,54836,59086,63801,65848,68561
 "40380","Rochester, NY (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",4297764,4543716,4870129,5244349,5757009,6304031,6814001,7260204,7870948,8531744,9465528,10651060,11937853,13005796,13612090,14892614,15982681,16834692,17403989,18940036,20763806,21600921,22489828,23546129,24161700,24849088,25984191,26904280,28126713,29427566,30513953,32095457,32661826,32888219,33468819,34673784,35288749,36660848,38627659,40896753,41131515,42786903,44746344,46559915,46294174,46994478,49273823,49970367,52456438,53772103,55937460,60575765,63240389,63389878,66490067
 "40380","Rochester, NY (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",967089,982845,988371,991017,991293,989197,996288,997313,999583,995677,996204,994186,998299,1003975,1006962,1002789,1002633,1003295,1003095,1009766,1019683,1027880,1036248,1047976,1055228,1057376,1057933,1059684,1060003,1059773,1060310,1066482,1068215,1070355,1071918,1072494,1070418,1070370,1072040,1075302,1077941,1080506,1084294,1086456,1088879,1089425,1088623,1087990,1088379,1090820,1090238,1087563,1085467,1079331,1076559
 "40380","Rochester, NY (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4444,4623,4927,5292,5808,6373,6839,7280,7874,8569,9502,10713,11958,12954,13518,14851,15941,16779,17350,18757,20363,21015,21703,22468,22897,23501,24561,25389,26535,27768,28778,30095,30576,30726,31223,32330,32967,34251,36032,38033,38157,39599,41268,42855,42515,43137,45263,45929,48197,49295,51308,55699,58261,58731,61762
 "40420","Rockford, IL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1107478,1156998,1222779,1345050,1512261,1646252,1767024,1951534,2143587,2407127,2666842,2875498,3192697,3293762,3409626,3810149,4031755,4257834,4463648,4884695,5223157,5406822,5502967,5931852,6165549,6636535,7098539,7445757,7776255,8178991,8476237,8856046,8994195,9227431,9491083,9744074,10150491,10965004,11618576,11915307,11542306,11787735,12229434,12508095,12787942,13043445,13557459,13602188,14147110,14717213,14909594,16012052,17225915,17355835,18125744
 "40420","Rockford, IL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",268548,271661,271149,271136,273201,274734,274255,273627,273731,276063,276951,279829,280591,278911,277354,277028,278623,278638,279051,279763,281563,284702,289895,294298,298582,302172,305671,309644,312342,315025,317596,321033,323229,325747,329472,332230,335903,341202,347503,349937,349766,349285,348301,346779,346073,344213,342957,342288,341107,340333,339531,338259,336506,334610,334124
 "40420","Rockford, IL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4124,4259,4510,4961,5535,5992,6443,7132,7831,8719,9629,10276,11378,11809,12293,13754,14470,15281,15996,17460,18551,18991,18983,20156,20649,21963,23223,24046,24897,25963,26689,27586,27826,28327,28807,29329,30219,32136,33434,34050,33000,33748,35112,36069,36952,37894,39531,39739,41474,43244,43912,47337,51191,51869,54249
 "40580","Rocky Mount, NC (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",300055,333106,364218,421041,492168,553096,595696,673334,715562,808523,855423,948688,1106123,1183207,1260984,1421526,1515882,1606909,1712850,1893493,2039726,2125400,2211544,2350302,2483794,2603061,2763288,2980841,3186945,3288502,3348214,3508255,3676924,3660126,3764030,3960232,4104997,4305484,4537743,4801977,4810791,4847835,4943013,5089559,4974497,5173895,5266543,5315326,5467477,5665397,5961186,6412066,6921515,7056007,7459333
 "40580","Rocky Mount, NC (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",111241,111571,112296,113571,115045,116381,118189,119609,121414,122406,123247,123463,124388,125524,126478,127115,128799,129830,131116,131826,132358,133668,134810,135899,137253,138990,140508,141570,142807,142903,143333,143139,144034,144698,145487,146326,147027,148256,149644,151138,151729,152367,151580,150467,149267,148311,146596,146159,145517,144616,143938,143932,143537,144209,145383
 "40580","Rocky Mount, NC (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2697,2986,3243,3707,4278,4752,5040,5629,5894,6605,6941,7684,8893,9426,9970,11183,11769,12377,13064,14364,15411,15901,16405,17294,18096,18728,19666,21056,22316,23012,23360,24509,25528,25295,25872,27064,27920,29041,30324,31772,31706,31817,32610,33825,33326,34885,35926,36367,37573,39175,41415,44549,48221,48929,51308
 "40660","Rome, GA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",227100,249840,272366,304137,343221,378749,403089,447558,489905,533718,592748,654493,718078,747614,801081,869274,924809,999748,1073272,1157482,1240000,1328966,1406050,1510766,1568302,1669500,1725974,1837512,1904441,1980615,2077593,2167853,2290194,2378898,2464283,2605901,2618966,2707574,2797872,2863471,2827367,2915389,3000248,3026934,3049994,3200587,3343263,3435330,3524634,3665617,3807463,4027782,4350904,4408242,4677936
 "40660","Rome, GA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",72937,74051,75747,76267,77161,77988,78917,79499,80526,80194,79565,79860,79948,79897,79163,79223,79520,79804,80281,81046,81290,81483,82274,83100,84094,84911,86063,87061,87991,88833,89659,90837,91181,92597,93539,94014,94332,95165,95308,95922,96383,96436,96171,95939,95894,95885,96198,96716,97444,97890,98306,98583,98487,99437,100113
 "40660","Rome, GA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3114,3374,3596,3988,4448,4857,5108,5630,6084,6655,7450,8196,8982,9357,10119,10972,11630,12528,13369,14282,15254,16310,17090,18180,18649,19662,20055,21106,21644,22296,23172,23865,25117,25691,26345,27718,27763,28451,29356,29852,29335,30231,31197,31551,31806,33379,34754,35520,36171,37446,38731,40857,44177,44332,46727
 "40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",3644737,4056127,4462068,4928736,5445749,6137885,6886120,7619961,8521066,9760416,11064099,12431345,13758233,14768437,15973972,17899515,19818671,21639012,23397271,25565044,28313165,31024578,32913681,34850641,35731488,37761604,40291071,42195181,44847810,48309319,52043546,56774638,62032565,64534545,68434608,72545312,75722695,80514751,84139826,87071361,85564714,87891943,92398939,96097050,99198076,104932300,112107678,116821648,121840785,127927397,135167210,148327814,160391264,161090913,170454944
 "40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",827351,852036,876053,902647,905830,927304,948850,971060,1000056,1040724,1071481,1106955,1133346,1168540,1193993,1218388,1250764,1285092,1331264,1378887,1428491,1521462,1566994,1591373,1608074,1621444,1645098,1672583,1700488,1731847,1767237,1807949,1866310,1923508,1970542,2008663,2034850,2057885,2082217,2108310,2132657,2154196,2175864,2195550,2218136,2245584,2275383,2306739,2337641,2362688,2385399,2400029,2408702,2417259,2420608
 "40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4405,4761,5093,5460,6012,6619,7257,7847,8521,9378,10326,11230,12139,12638,13379,14691,15845,16838,17575,18540,19820,20391,21004,21900,22220,23289,24492,25228,26373,27895,29449,31403,33238,33550,34729,36116,37213,39125,40409,41299,40121,40800,42465,43769,44721,46728,49270,50644,52121,54145,56664,61803,66588,66642,70418
 "40980","Saginaw, MI (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",808948,833147,967531,1073395,1201599,1268242,1373369,1569810,1756811,1949817,2106610,2230257,2374497,2375030,2530246,2755800,2938005,3017952,3072282,3225246,3418814,3521532,3624292,3796093,3987777,4225286,4406494,4604002,4815746,4934203,5168684,5415441,5374045,5294006,5393951,5573684,5587498,5685532,5807333,5951275,5893230,6105095,6345941,6394626,6481708,6601245,6842665,6995594,7112736,7542602,7781747,8658025,9267827,9058575,9441389
 "40980","Saginaw, MI (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",219374,220370,223170,224074,225199,225920,225723,226118,226861,227115,226732,227373,224132,220925,217784,216710,215040,214972,214098,213522,212303,212071,212384,212421,212165,212262,212076,211927,211406,210839,210400,209899,209460,209323,208755,208489,207368,205822,203144,201966,200835,199871,198932,198414,196866,195326,193396,192650,192018,190859,190505,189882,189516,188373,187782
 "40980","Saginaw, MI (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3688,3781,4335,4790,5336,5614,6084,6942,7744,8585,9291,9809,10594,10750,11618,12717,13663,14039,14350,15105,16103,16605,17065,17871,18796,19906,20778,21724,22780,23403,24566,25800,25657,25291,25839,26734,26945,27624,28587,29467,29344,30545,31900,32229,32924,33796,35382,36312,37042,39519,40848,45597,48903,48088,50278
 "41060","St. Cloud, MN (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",316693,357436,386589,426393,503680,556113,609861,671498,763536,852919,961478,1066054,1201037,1300722,1354708,1533375,1628295,1753004,1858352,1980223,2195571,2328989,2416038,2606362,2713157,2869252,3010115,3267334,3381929,3790820,3967260,4254058,4583738,4808806,5045584,5313350,5458199,5730336,6082924,6452580,6263520,6507943,7015654,7343572,7551402,7983686,8215477,8290835,8735718,9118206,9523983,10486216,11593347,12047175,12485340
 "41060","St. Cloud, MN (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",110295,116762,118978,119660,121957,123661,126283,127477,129994,131145,132420,133782,135211,136115,137048,138037,139387,140892,142314,144873,147087,150078,151812,153430,155495,157264,159224,160563,162234,163352,165463,168139,170587,173123,175161,176860,179222,181873,184598,186507,188114,189155,189713,189883,190564,191822,193834,194992,196429,197982,199076,199835,200737,201751,202577
 "41060","St. Cloud, MN (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2871,3061,3249,3563,4130,4497,4829,5268,5874,6504,7261,7969,8883,9556,9885,11108,11682,12442,13058,13669,14927,15519,15915,16987,17449,18245,18905,20349,20846,23206,23977,25301,26870,27777,28805,30043,30455,31507,32952,34597,33296,34405,36980,38674,39627,41620,42384,42519,44473,46056,47841,52474,57754,59713,61633
 "41100","St. George, UT (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",34080,40890,45422,52409,60744,66587,77215,92191,107325,129654,155818,178567,198250,215552,243081,295909,341432,391912,431861,473845,534674,614006,700370,777254,907876,1052348,1168659,1302077,1404978,1529781,1622252,1736758,1903802,2002349,2180860,2469295,2840612,3206975,3476009,3592044,3490506,3627168,3795930,4053908,4302407,4655126,5052394,5522216,6133159,6805916,7425510,8252905,9717589,10212743,11014315
 "41100","St. George, UT (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",13000,13907,15037,15526,16379,18092,18504,19846,20877,22335,24019,26478,28070,29472,30963,32816,35761,39503,42781,44627,46744,49183,52811,56349,60656,66493,72261,77647,81520,84837,88049,91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138323,140918,143548,146135,149970,153282,157683,164045,169604,175195,182015,191513,197730,202452
 "41100","St. George, UT (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2622,2940,3021,3376,3709,3680,4173,4645,5141,5805,6487,6744,7063,7314,7851,9017,9548,9921,10095,10618,11438,12484,13262,13794,14968,15826,16173,16769,17235,18032,18424,19042,20143,20170,20932,22406,23871,25292,26278,26499,25462,26222,26937,28241,29441,31040,32961,35021,37387,40128,42384,45342,50741,51650,54405
 "41140","St. Joseph, MO-KS (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",386134,413434,446250,488578,543724,569972,625486,676430,747067,825459,923058,1001071,1135576,1216307,1255842,1369244,1459404,1496960,1530057,1602372,1736923,1778120,1872180,1976176,2029566,2147361,2205740,2346221,2484654,2577758,2706256,2907535,2958174,3018659,3102840,3303170,3389867,3562311,3751550,4012565,3995460,3974377,4226844,4345914,4431429,4477033,4527110,4584015,4709082,4751374,4945340,5296125,5640156,5822502,6114720
 "41140","St. Joseph, MO-KS (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",116758,115462,117065,118538,118278,118091,118925,119830,120097,119976,119604,119251,118583,117842,117584,117358,116748,116500,116125,115289,115917,116008,116534,117377,118153,118119,118915,119187,120013,120992,121611,124091,123936,123894,123923,123366,123484,124222,125483,126077,127001,127240,127552,127636,127240,126741,126073,125790,125344,124730,122017,121643,120784,119692,118475
 "41140","St. Joseph, MO-KS (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3307,3581,3812,4122,4597,4827,5259,5645,6221,6880,7718,8395,9576,10322,10680,11667,12500,12849,13176,13899,14984,15328,16066,16836,17177,18180,18549,19685,20703,21305,22253,23431,23869,24365,25038,26775,27452,28677,29897,31826,31460,31235,33138,34049,34827,35324,35909,36442,37569,38093,40530,43538,46696,48646,51612
 "41180","St. Louis, MO-IL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",10156471,11000702,11736076,12587409,13688693,14864310,16147882,17633355,19445715,21572058,23850085,26148126,29000916,31225150,33512526,36907698,39335767,41571900,43710686,46841436,50086263,52804282,54119172,57151472,59486640,62657659,66383316,69504899,73812888,77596205,80157881,85361444,88080555,90582071,93657767,97366191,101360021,107922900,112191495,118607414,114564157,118793433,123032766,129973588,128685932,133111264,138052310,142888213,145518445,153890870,159919838,172557968,189817612,198359574,211388895
 "41180","St. Louis, MO-IL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2476718,2520475,2514268,2506053,2493703,2483293,2483274,2483161,2476457,2479899,2484555,2486989,2487360,2481504,2484786,2496966,2513864,2529039,2543754,2552771,2554879,2565020,2579363,2590410,2605968,2616756,2629433,2640161,2651165,2657031,2666413,2678822,2690131,2700121,2711031,2721868,2730316,2744265,2755581,2767776,2779404,2790435,2797195,2800312,2804650,2810147,2815810,2815582,2817269,2816807,2817956,2819212,2812587,2800245,2796999
 "41180","St. Louis, MO-IL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4101,4365,4668,5023,5489,5986,6503,7101,7852,8699,9599,10514,11659,12583,13487,14781,15648,16438,17184,18349,19604,20586,20982,22063,22827,23945,25246,26326,27842,29204,30062,31865,32742,33547,34547,35772,37124,39327,40714,42853,41219,42572,43984,46414,45883,47368,49028,50749,51652,54633,56750,61208,67489,70837,75577
 "41420","Salem, OR (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",649597,707190,783788,875726,1010102,1156016,1293023,1486085,1674490,1914276,2193662,2452891,2631400,2710226,2868975,3075253,3262413,3444394,3624146,3976333,4375065,4735866,5053661,5399760,5765590,6194791,6614012,7119164,7403788,7855493,8228696,8618035,8727720,8847107,9241764,9609102,10121576,11112208,11523403,12198627,12028637,12272246,12667483,13077956,13315038,14222335,15249400,16076374,16974424,17989976,19071092,20988012,23410182,23867575,25221068
 "41420","Salem, OR (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",183461,187645,193158,197027,199576,206796,211453,218659,228455,237065,243606,250849,254150,254850,255400,256540,258250,260438,263037,268239,273600,279862,287202,295039,303205,310626,317638,324457,331688,338269,343985,348007,351581,356668,360377,363708,368046,374317,379755,384075,388323,391415,393631,395433,397108,400932,406581,415258,422432,427952,430701,434306,437224,436312,436546
 "41420","Salem, OR (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3541,3769,4058,4445,5061,5590,6115,6796,7330,8075,9005,9778,10354,10635,11233,11987,12633,13225,13778,14824,15991,16922,17596,18302,19015,19943,20822,21942,22322,23223,23922,24764,24824,24805,25645,26420,27501,29687,30344,31761,30976,31354,32181,33072,33530,35473,37506,38714,40183,42037,44279,48325,53543,54703,57774
 "41500","Salinas, CA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1259691,1364273,1537357,1643539,1839849,2050129,2188715,2290452,2521308,2899743,3122405,3503564,4029253,4268949,4759792,5106047,5403609,5841918,6221996,6589541,6958442,7391774,7569474,8212961,8352642,8372338,8913802,9242257,9900834,10777176,11518420,12681237,12874760,13026559,13657256,14034779,14526578,15699663,16344825,16417496,16449126,17079631,17462059,18256300,19005460,19989436,21593394,22267892,22772964,23001148,24504951,26561523,28404162,28280705,29695203
 "41500","Salinas, CA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",255128,248235,252730,254140,255261,263534,270976,275942,281545,284129,286882,292406,299677,306241,313698,321458,328102,335849,341268,345947,349872,357535,364805,371860,371002,352363,355486,362215,376794,387889,396267,402990,407082,408977,409725,408731,405139,401831,402376,406022,410263,416536,421275,425838,428497,431037,433948,437926,439011,439285,440023,438322,437158,432884,430723
 "41500","Salinas, CA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4937,5496,6083,6467,7208,7779,8077,8300,8955,10206,10884,11982,13445,13940,15173,15884,16469,17394,18232,19048,19889,20674,20749,22086,22514,23761,25075,25516,26277,27784,29067,31468,31627,31852,33333,34337,35856,39070,40621,40435,40094,41004,41450,42871,44354,46375,49760,50849,51873,52360,55690,60598,64975,65331,68943
 "41540","Salisbury, MD-DE (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",623536,658152,711893,806771,954731,986538,1127097,1214565,1284161,1431621,1550019,1686765,1899368,2099405,2298828,2612955,2865372,3194525,3427015,3780911,4110644,4290926,4555422,4776085,4970552,5321991,5669942,6124163,6471763,7052784,7582280,8190308,8899812,9155850,9831394,10908441,11464878,12082603,12766090,13523655,13261944,13567096,14260654,14786537,15487928,16356947,17648005,17895029,18731726,19644229,20613984,21857163,24638961,26627943,27774437
 "41540","Salisbury, MD-DE (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",177017,178804,184503,186939,191029,195957,199933,203759,206805,209113,212004,212780,212984,213485,216011,220383,225063,229583,233065,238509,242598,247645,254246,260733,267853,274618,281441,288563,294772,301328,307487,313744,319128,325063,332157,338528,345704,353828,360918,366772,370558,374721,377758,380413,383418,387294,391734,396768,401923,407737,413426,419277,429867,439475,447390
 "41540","Salisbury, MD-DE (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3522,3681,3858,4316,4998,5034,5637,5961,6210,6846,7311,7927,8918,9834,10642,11856,12731,13914,14704,15852,16944,17327,17917,18318,18557,19380,20146,21223,21955,23406,24659,26105,27888,28166,29599,32223,33164,34148,35371,36872,35789,36206,37751,38870,40394,42234,45051,45102,46605,48179,49861,52131,57318,60590,62081
 "41620","Salt Lake City, UT (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1684385,1887139,2096973,2340137,2596645,2930323,3277475,3687002,4174375,4790945,5365143,6010203,6777312,7370652,7938214,8737314,9319320,9771537,10216604,10845715,11541705,12458999,13284754,14290610,15327403,16622898,18150495,19792587,21464493,22810545,24130263,25920230,26444813,27138768,27792467,29407221,32157909,36005791,38561857,40026842,38095059,38977234,41995024,44703269,45941324,48326293,52109220,54746380,57880438,61741758,65167290,71045097,80218400,84231854,89251353
 "41620","Salt Lake City, UT (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",476600,482939,498890,510409,524033,536395,551569,569758,586735,605964,625894,650232,669210,684802,700444,712930,720877,729985,735973,741463,745687,756611,778307,802260,826621,848617,866353,884440,904628,917191,929195,942537,954081,963150,971454,982034,997221,1018281,1037540,1055462,1074013,1091991,1109361,1128387,1146723,1160190,1175713,1197715,1219054,1235156,1248927,1260338,1263087,1266524,1267864
