CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
15020,3,2019,274.0000305175781,270.313720703125,307.0,3.686309814453125,32.999969482421875,1.3544797669058746
15060,1,2017,185.0,283.33514404296875,296.0,98.33514404296875,111.0,41.99349345939626
15060,2,2018,297.0,278.3341064453125,296.0,18.6658935546875,1.0,6.488714416633432
15060,3,2019,184.00003051757812,277.5279846191406,296.0,93.5279541015625,111.99996948242188,40.52969745372019
15100,1,2017,265.00006103515625,399.01300048828125,528.0,134.012939453125,262.99993896484375,40.364549198367406
15100,2,2018,181.0,392.92388916015625,528.0,211.92388916015625,347.0,73.85086878560837
15100,3,2019,249.00003051757812,388.5406494140625,528.0,139.54061889648438,278.9999694824219,43.77465573153942
15180,1,2017,4089.00048828125,5130.791015625,4994.0,1041.79052734375,904.99951171875,22.59900404258021
15180,2,2018,5919.99755859375,4985.45556640625,4994.0,934.5419921875,925.99755859375,17.138985083421613
15180,3,2019,3221.0009765625,4860.3193359375,4994.0,1639.318359375,1772.9990234375,40.57055768071243
15220,1,2017,464.9999694824219,365.00360107421875,399.0,99.99636840820312,65.99996948242188,24.09540680407819
15220,2,2018,199.00001525878906,357.3667907714844,399.0,158.3667755126953,199.99998474121094,56.928908695976986
15220,3,2019,460.0,356.1485900878906,399.0,103.85140991210938,61.0,25.449142759568623
15260,1,2017,1379.0001220703125,1406.7557373046875,1618.0,27.755615234375,238.9998779296875,1.9926810988025703
15260,2,2018,1071.000244140625,1349.045166015625,1618.0,278.044921875,546.999755859375,22.978487982661377
15260,3,2019,1027.0,1307.8038330078125,1618.0,280.8038330078125,591.0,24.05374096417035
15340,1,2017,284.99993896484375,344.880126953125,234.0,59.88018798828125,50.99993896484375,19.013203061145603
15340,2,2018,1024.0,337.00396728515625,234.0,686.9960327148438,790.0,100.9543027387601
15340,3,2019,283.00006103515625,329.175537109375,234.0,46.17547607421875,49.00006103515625,15.085696396073171
15380,1,2017,17181.99609375,14787.1513671875,15365.0,2394.8447265625,1816.99609375,14.982224530622636
15380,2,2018,15164.9951171875,14420.0830078125,15365.0,744.912109375,200.0048828125,5.035728526572875
15380,3,2019,15628.9951171875,14516.3857421875,15365.0,1112.609375,263.9951171875,7.3816242706624635
15420,1,2017,442.0,315.012451171875,404.0,126.987548828125,38.0,33.549659224195715
15420,2,2018,395.00006103515625,312.4937438964844,404.0,82.50631713867188,8.99993896484375,23.323544761067588
15420,3,2019,692.9999389648438,305.87908935546875,404.0,387.120849609375,288.99993896484375,77.51105762155628
15460,1,2017,1100.9998779296875,474.0867614746094,789.0,626.9131164550781,311.9998779296875,79.6036358594469
15460,2,2018,485.9998779296875,466.59234619140625,789.0,19.40753173828125,303.0001220703125,4.074677757522914
