CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
13420,3,2019,378.0,415.6842041015625,480.0,37.6842041015625,102.0,9.496019677938683
13460,1,2017,3827.99853515625,3991.494384765625,3801.0,163.495849609375,26.99853515625,4.1817506910869975
13460,2,2018,4855.0,3880.189453125,3801.0,974.810546875,1054.0,22.319162099572942
13460,3,2019,3859.00146484375,3824.8740234375,3801.0,34.12744140625,58.00146484375,0.888287205024435
13540,1,2017,523.0000610351562,666.08935546875,508.0,143.08929443359375,15.00006103515625,24.067036918568075
13540,2,2018,222.99996948242188,654.4737548828125,508.0,431.4737854003906,285.0000305175781,98.34454831285167
13540,3,2019,464.9999694824219,627.6849365234375,508.0,162.68496704101562,43.000030517578125,29.777105210356847
13660,1,2017,547.9999389648438,341.89532470703125,177.0,206.1046142578125,370.99993896484375,46.32109477806862
13660,2,2018,250.99996948242188,328.350341796875,177.0,77.35037231445312,73.99996948242188,26.70245300889411
13660,3,2019,392.99993896484375,312.75140380859375,177.0,80.24853515625,215.99993896484375,22.741305695503172
13700,1,2017,326.00006103515625,317.8777160644531,705.0,8.122344970703125,378.99993896484375,2.52294620484174
13700,2,2018,378.0,314.83349609375,705.0,63.16650390625,327.0,18.234252316458726
13700,3,2019,892.0000610351562,299.089599609375,705.0,592.9104614257812,187.00006103515625,99.55765397207182
13740,1,2017,2148.999755859375,2813.236328125,3269.0,664.236572265625,1120.000244140625,26.771663460676972
13740,2,2018,2553.0,2744.38330078125,3269.0,191.38330078125,716.0,7.225578740079609
13740,3,2019,2453.000244140625,2692.954833984375,3269.0,239.95458984375,815.999755859375,9.325949651729742
13780,1,2017,2666.0,2317.930419921875,2917.0,348.069580078125,251.0,13.967674134699607
13780,2,2018,1578.999755859375,2257.574951171875,2917.0,678.5751953125,1338.000244140625,35.374011827118274
13780,3,2019,1902.9996337890625,2225.37890625,2917.0,322.3792724609375,1014.0003662109375,15.617718643460746
13820,1,2017,16550.99609375,15112.3671875,22019.0,1438.62890625,5468.00390625,9.087025237786122
13820,2,2018,19386.005859375,14779.0302734375,22019.0,4606.9755859375,2632.994140625,26.968949004046618
13820,3,2019,16069.998046875,14405.5810546875,22019.0,1664.4169921875,5949.001953125,10.92295563369044
13860,1,2017,183.0,188.22352600097656,105.0,5.2235260009765625,78.0,2.814221424545227
13860,2,2018,236.9999542236328,182.50180053710938,105.0,54.49815368652344,131.9999542236328,25.982324539408275
13860,3,2019,219.00003051757812,172.19761657714844,105.0,46.80241394042969,114.00003051757812,23.927758403874208
13900,1,2017,2539.00048828125,1904.106689453125,1572.0,634.893798828125,967.00048828125,28.578819885701723
13900,2,2018,1474.000244140625,1855.900146484375,1572.0,381.89990234375,97.999755859375,22.937617198268388
13900,3,2019,3001.0009765625,1825.86279296875,1572.0,1175.13818359375,1429.0009765625,48.69158276266978
