CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,mape_model
11260,2,2018,61806.89453125,62237.46484375,61103.776666666665,430.5703125,703.1178645833352,0.6966379976950641
11260,3,2019,62030.0,62331.828125,61103.776666666665,301.828125,926.2233333333352,0.48658411252619704
11380,1,2017,47686.8515625,37013.12890625,43329.43041666667,10673.72265625,4357.42114583333,22.382946884762685
11380,2,2018,52478.0703125,37328.51953125,43329.43041666667,15149.55078125,9148.63989583333,28.868345750970683
11380,3,2019,52905.0,37758.078125,43329.43041666667,15146.921875,9575.56958333333,28.630416548530384
11420,1,2017,43266.609375,38166.9609375,41907.09916666667,5099.6484375,1359.5102083333331,11.786568236258981
11420,2,2018,44558.6015625,38345.66015625,41907.09916666667,6212.94140625,2651.502395833333,13.943304296781925
11420,3,2019,45147.0,38601.890625,41907.09916666667,6545.109375,3239.900833333333,14.497329556781184
11460,1,2017,57890.85546875,54100.8359375,56740.895416666666,3790.01953125,1149.9600520833337,6.546836284524914
11460,2,2018,58823.21875,54390.390625,56740.895416666666,4432.828125,2082.3233333333337,7.535847611195197
11460,3,2019,60743.0,54121.20703125,56740.895416666666,6621.79296875,4002.1045833333337,10.901326850418979
11500,1,2017,36195.4765625,34859.8515625,36238.01708333333,1335.625,42.540520833332266,3.690032918046346
11500,2,2018,36295.95703125,35058.15625,36238.01708333333,1237.80078125,57.939947916667734,3.4102993349487423
11500,3,2019,36761.0,35448.63671875,36238.01708333333,1312.36328125,522.9829166666677,3.5699879797883622
11540,1,2017,50240.71875,45999.05078125,49711.27625,4241.66796875,529.4424999999974,8.442689663451521
11540,2,2018,50886.4375,46413.01171875,49711.27625,4473.42578125,1175.1612499999974,8.790998153977668
11540,3,2019,51944.0,46569.95703125,49711.27625,5374.04296875,2232.7237499999974,10.345839690339597
11580,1,2017,27125.482421875,25467.60546875,27016.83583333333,1657.876953125,108.64658854166919,6.11188006664916
11580,2,2018,27177.92578125,25571.873046875,27016.83583333333,1606.052734375,161.0899479166692,5.909401428577794
11580,3,2019,28404.0,26116.91796875,27016.83583333333,2287.08203125,1387.1641666666692,8.051971663322067
11620,1,2017,41896.82421875,38551.6015625,41806.95,3345.22265625,89.87421875000291,7.984430129558411
11620,2,2018,43006.68359375,39257.2265625,41806.95,3749.45703125,1199.733593750003,8.718312406202125
11620,3,2019,42877.0,40109.54296875,41806.95,2767.45703125,1070.050000000003,6.45440919665555
11660,1,2017,36853.765625,34333.27734375,36160.24166666667,2520.48828125,693.5239583333314,6.839160770969384
11660,2,2018,37097.375,34525.359375,36160.24166666667,2572.015625,937.1333333333314,6.933147224028654
11660,3,2019,38392.0,34903.4453125,36160.24166666667,3488.5546875,2231.7583333333314,9.086670888466347
11700,1,2017,44710.46484375,40013.31640625,44005.97,4697.1484375,704.4948437499988,10.505702532763102
11700,2,2018,45797.8984375,40345.22265625,44005.97,5452.67578125,1791.9284374999988,11.905951948190854
11700,3,2019,47747.0,40702.7265625,44005.97,7044.2734375,3741.029999999999,14.753332015624018
11740,1,2017,38903.75,35869.296875,38238.86958333333,3034.453125,664.8804166666669,7.799898788677185
