CBSA_Code,CBSA_Name,main_state,year,Metro_Micro,total_students,operations_adj,instruction_adj,student_adj,other_adj,Employees,Establishment_entries,Job_creation_entries
47700,Warsaw,IN,2004,0,12064.0,22353784.01270513,77279876.65431444,16749771.30757014,10543394.917946002,33951,155,1344
47700,Warsaw,IN,2005,0,12235.0,21970822.836661547,78367533.02611367,17507528.92985151,15857851.510496672,35036,139,2049
47700,Warsaw,IN,2006,0,12385.0,21965340.27777778,76143046.13095239,17400537.20238095,10675728.670634922,36152,170,1233
47700,Warsaw,IN,2007,0,12623.0,22015116.256632894,73203221.9006271,17161380.125422094,10450026.049204051,33924,165,924
47700,Warsaw,IN,2008,0,12428.0,22306351.137947045,74535421.737111,17975009.289363675,6154377.14816535,33911,162,948
47700,Warsaw,IN,2009,0,12398.0,23306113.699906804,77956328.98415656,19057156.570363466,6721359.27306617,31238,127,525
47700,Warsaw,IN,2010,0,12296.0,22998931.22420908,80245952.31545162,19805319.11966988,4997932.599724897,31877,128,830
47700,Warsaw,IN,2011,0,12226.0,22136411.738550466,74965919.07514451,19399773.67718986,4871829.702089817,33414,147,1026
47700,Warsaw,IN,2012,0,12193.0,22688920.296167247,76835845.38327526,19778885.017421603,5738772.212543554,33624,120,651
47700,Warsaw,IN,2013,0,12095.0,22734254.07725322,76553068.24034335,20300165.66523605,4497247.210300429,34768,127,791
47700,Warsaw,IN,2014,0,12186.0,24779242.078580484,76469099.70426701,20631003.80228137,5402432.192648923,36612,139,1834
47700,Warsaw,IN,2015,0,12250.0,23786573.41772152,77671302.53164557,20443053.16455696,4652229.535864978,37949,136,1075
47700,Warsaw,IN,2016,0,12142.0,23928192.916666668,78320910.0,20406990.83333333,4296825.416666667,37685,134,1163
47700,Warsaw,IN,2017,0,11909.0,24051031.415748674,76890481.84414525,20297426.356589142,4309656.05875153,38121,151,1012
47700,Warsaw,IN,2018,0,11875.0,23404034.647550777,75230381.91955397,20785935.48387097,4215842.293906811,39087,125,675
47700,Warsaw,IN,2019,0,11705.0,23327000.0,72422000.0,20184000.0,4348000.0,38763,130,1605
47780,Washington,IN,1998,0,4550.0,6756441.104294478,27204597.546012267,5344600.613496932,1063586.5030674846,8843,62,325
47780,Washington,IN,1999,0,4518.0,7196742.496998799,28449310.924369745,5580583.433373349,1108135.6542617043,8964,62,382
47780,Washington,IN,2000,0,4463.0,7469053.426248549,26768315.331010453,5188245.0638792105,1219103.9488966318,8806,58,308
47780,Washington,IN,2001,0,4484.0,7685446.327683615,27192322.59887005,5189120.903954802,1115256.4971751412,8696,51,477
47780,Washington,IN,2002,0,4482.0,7926842.134519177,31268172.873818785,6137368.538076709,1498097.8321289604,8793,61,386
47780,Washington,IN,2003,0,4360.0,7768277.173913043,31754048.913043477,5815785.326086956,2037261.9565217388,9234,47,314
47780,Washington,IN,2004,0,4343.0,7890287.453679195,32179757.014293272,6026344.097406034,2091352.5674960292,9272,54,154
47780,Washington,IN,2005,0,4352.0,10123258.5765489,43599926.77931388,7219302.611367127,2440475.16641065,9643,63,432
47780,Washington,IN,2006,0,4336.0,8400303.075396826,32586529.761904765,6287226.686507937,1788377.9761904762,9811,53,498
47780,Washington,IN,2007,0,4313.0,8176726.000964785,31706553.30438977,6152588.519054511,1540614.0858658948,9939,65,407
47780,Washington,IN,2008,0,4338.0,8224442.638179284,31451218.764514625,6321835.113794704,1033251.2772875056,10184,64,613
47780,Washington,IN,2009,0,4294.0,8882774.930102516,31723004.659832247,6703486.486486486,2399719.4780987883,10092,47,252
47780,Washington,IN,2010,0,4329.0,8570229.252636405,31601987.620357636,7618242.090784044,1946180.6510774875,9769,68,287
47780,Washington,IN,2011,0,4404.0,8582833.703868385,32163171.631836373,7560715.8737216545,1531471.3205869277,10044,69,240
47780,Washington,IN,2012,0,4381.0,8557486.06271777,31692990.418118466,6919268.728222996,1236180.3135888502,10323,60,283
47780,Washington,IN,2013,0,4313.0,9018637.768240342,29849957.081545062,6884146.35193133,696864.8068669527,10284,69,343
47780,Washington,IN,2014,0,4526.0,9434001.267427124,28669295.732995357,6785178.284748628,729182.5095057035,10452,81,297
47780,Washington,IN,2015,0,4528.0,9235409.28270042,29402263.29113924,6745301.265822784,772494.5147679325,10657,64,337
47780,Washington,IN,2016,0,4540.0,9520563.333333334,30255702.5,6979544.583333333,369699.5833333333,10674,61,264
47780,Washington,IN,2017,0,4569.0,10923846.185230518,29650141.5748674,7696037.94369645,541445.5324357405,10817,63,493
47780,Washington,IN,2018,0,4666.0,9715785.34448427,31002733.97052967,7144528.872958981,688383.9107925129,10732,57,318
47780,Washington,IN,2019,0,4694.0,7717000.0,30274000.0,7426000.0,335000.0,11241,53,450
47820,Washington,NC,1998,0,7679.0,11381003.067484662,44698869.9386503,8720468.098159509,643171.7791411042,15005,115,758
47820,Washington,NC,1999,0,7634.0,12224792.917166866,45191061.22448979,8889642.25690276,1100461.5846338535,14750,109,605
47820,Washington,NC,2000,0,7595.0,12614236.353077818,47282226.48083624,8998501.74216028,1098826.9454123117,15088,102,589
47820,Washington,NC,2001,0,7543.0,13131711.86440678,47041576.836158186,9167639.548022598,1672884.745762712,14984,89,734
47820,Washington,NC,2002,0,7558.0,13097695.942190103,45221518.62145636,8579239.577543078,1415659.8110061144,13352,103,1404
47820,Washington,NC,2003,0,7615.0,13083779.891304346,47856200.54347826,8882795.652173912,1449429.8913043477,12523,100,451
47820,Washington,NC,2004,0,7629.0,13283134.462678663,45388442.0328216,9603978.295394387,1507939.6506087875,13001,95,542
47820,Washington,NC,2005,0,7657.0,13740765.488991296,47229217.10189452,9416253.968253968,1448050.1792114696,13373,119,587
47820,Washington,NC,2006,0,7510.0,14418638.88888889,47555633.92857143,9946425.595238095,1752864.0873015877,13939,110,813
47820,Washington,NC,2007,0,7563.0,14273808.007718282,48568198.2633864,10657250.3617945,1902023.1548480464,13840,121,590
47820,Washington,NC,2008,0,7558.0,13191174.640037157,47366851.370181136,10248189.967487223,2275528.100325128,13563,117,620
47820,Washington,NC,2009,0,7541.0,13551146.78471575,53219200.8387698,11228876.048462257,2508147.7166821994,12741,90,360
47820,Washington,NC,2010,0,7549.0,14221187.52865658,50533870.243007794,11810737.27647868,2882926.6391563504,12525,78,488
47820,Washington,NC,2011,0,7493.0,13674094.70875945,48857004.89106269,11136422.854602044,2221599.8221431747,12929,81,447
47820,Washington,NC,2012,0,7456.0,13702668.989547037,46007067.5087108,10791520.034843205,1914408.9721254357,12475,73,419
47820,Washington,NC,2013,0,7514.0,12693913.733905578,45483872.10300429,10223610.300429184,1754782.4034334763,12514,76,608
47820,Washington,NC,2014,0,7502.0,12747190.53654415,44715632.02365864,9872591.043515,1790008.0270384457,13100,65,749
47820,Washington,NC,2015,0,7514.0,12477512.658227848,47392970.04219409,10032718.565400844,1978708.016877637,13348,87,479
47820,Washington,NC,2016,0,7424.0,12548477.5,47876628.75,9184957.083333334,2541018.75,13381,87,435
47820,Washington,NC,2017,0,7328.0,11987958.792329662,46428693.59445124,9990139.53488372,2643589.5552835576,13575,73,371
47820,Washington,NC,2018,0,7169.0,12076249.701314218,46187912.783751495,10213743.528474713,2007107.5268817209,14345,72,675
47820,Washington,NC,2019,0,7035.0,12829000.0,46251000.0,10677000.0,2050000.0,14243,69,253
47900,Washington-Arlington-Alexandria,DC,1998,1,709389.0,1556888276.6871164,5252741565.030674,1108359102.4539876,201290804.90797544,1996365,12676,132428
47900,Washington-Arlington-Alexandria,DC,1999,1,720343.0,1574550258.1032412,5524527424.369747,1128075956.782713,226180923.7695078,2048420,12506,120616
47900,Washington-Arlington-Alexandria,DC,2000,1,737716.0,1581249096.9802556,5882293860.627178,1194169486.643438,229025233.44947737,2169785,12672,133259
47900,Washington-Arlington-Alexandria,DC,2001,1,752381.0,1674180581.355932,6221029313.559321,1313533789.2655363,196899112.4293785,2205759,13053,141458
47900,Washington-Arlington-Alexandria,DC,2002,1,767190.0,1774955976.6536963,6609020619.788771,1375292186.2145634,207399847.6931629,2199914,14680,161977
47900,Washington-Arlington-Alexandria,DC,2003,1,790774.0,1826879222.8260868,6951583880.97826,1397879937.4999998,197294784.78260863,2215402,13455,113012
47900,Washington-Arlington-Alexandria,DC,2004,1,804941.0,1912715863.9491792,7225582540.337214,1455792552.673372,268940489.8210693,2314345,14508,124280
47900,Washington-Arlington-Alexandria,DC,2005,1,812523.0,2014745795.186892,7393089581.157194,1586187096.2621608,339093812.08397335,2342697,14870,124281
47900,Washington-Arlington-Alexandria,DC,2006,1,816305.0,2082941585.813492,7754371390.873016,1636219987.5992064,322736270.3373016,2430169,16417,138369
47900,Washington-Arlington-Alexandria,DC,2007,1,816619.0,2167262874.095514,8241453995.176073,1716677042.4505546,372979093.1017848,2441732,15525,139918
47900,Washington-Arlington-Alexandria,DC,2008,1,828757.0,2229789510.450534,8644130304.691128,1784322818.3929398,453982107.7566186,2446280,13729,108608
47900,Washington-Arlington-Alexandria,DC,2009,1,827124.0,2310790449.673812,8651915720.410065,1763874839.7017708,471419767.9403541,2392783,13578,131057
47900,Washington-Arlington-Alexandria,DC,2010,1,840609.0,2365040933.516736,8660017352.13205,1778082228.335626,322994471.8019257,2378272,13201,102768
47900,Washington-Arlington-Alexandria,DC,2011,1,854910.0,2315601690.9737663,8447563969.764339,1798091722.987995,268624844.81991994,2438321,13971,110612
47900,Washington-Arlington-Alexandria,DC,2012,1,866822.0,2226263854.965157,8502656454.268292,1784877321.4285712,271156708.62369335,2473089,13089,98273
47900,Washington-Arlington-Alexandria,DC,2013,1,880735.0,2311402893.5622315,8781235133.476395,1824857372.532189,277269886.2660944,2502736,13914,111238
47900,Washington-Arlington-Alexandria,DC,2014,1,896374.0,2345160057.8791723,8865715309.252218,1878555629.91128,277919001.26742715,2525664,14022,112949
47900,Washington-Arlington-Alexandria,DC,2015,1,913466.0,2382556497.0464134,9219595802.109703,1948715593.6708856,288237555.2742616,2560895,14081,115790
47900,Washington-Arlington-Alexandria,DC,2016,1,926745.0,2420984646.6666665,9437179563.333334,1962891704.1666667,304329878.3333333,2615223,14450,111067
47900,Washington-Arlington-Alexandria,DC,2017,1,942234.0,2487641766.21787,9820836089.351286,2001730392.9008567,362050752.3459813,2681148,13443,98406
47900,Washington-Arlington-Alexandria,DC,2018,1,955941.0,2515214281.9593787,9839784060.533651,2031245769.812824,314378618.4786938,2739084,13318,102007
47900,Washington-Arlington-Alexandria,DC,2019,1,961896.0,2533422000.0,9943641000.0,2165710000.0,360544000.0,2784171,13233,100046
47920,Washington Court House,OH,1998,0,5323.0,9304028.834355827,25364498.773006134,6279552.760736195,1364779.1411042942,9876,52,657
47920,Washington Court House,OH,1999,0,5304.0,8211254.50180072,25898450.18007203,6166882.352941176,1461142.857142857,10337,56,527
47920,Washington Court House,OH,2000,0,5251.0,8799524.970963996,27595405.342624854,6441501.742160279,1544297.3286875726,10525,62,453
47920,Washington Court House,OH,2001,0,5175.0,9254317.514124293,28202120.9039548,6700206.779661017,1404183.0508474575,10374,43,467
47920,Washington Court House,OH,2002,0,5053.0,9613978.877153974,29403367.98221234,7044186.770428015,1614648.1378543633,10647,70,1330
47920,Washington Court House,OH,2003,0,4973.0,9424768.47826087,30392168.478260867,7258266.847826086,1667608.6956521736,11502,61,626
47920,Washington Court House,OH,2004,0,5034.0,9373861.83165696,31240340.39174166,7147146.638433033,1713690.8417151931,11375,46,466
47920,Washington Court House,OH,2005,0,5063.0,9102029.697900666,31717012.28878648,7381651.817716334,1691573.988735279,11152,53,230
47920,Washington Court House,OH,2006,0,5095.0,9096628.968253968,31852153.27380953,7584751.984126984,1821355.1587301588,11232,49,351
47920,Washington Court House,OH,2007,0,4983.0,9141305.836951278,32626727.93053545,7593290.882778581,2099379.6430294258,11303,56,685
47920,Washington Court House,OH,2008,0,4924.0,9058169.530887133,32157867.626567576,7537983.743613562,1852726.4282396648,10908,40,353
47920,Washington Court House,OH,2009,0,4823.0,9204485.088536812,32253230.661696177,7524443.150046598,2067285.6477166824,10347,42,255
47920,Washington Court House,OH,2010,0,4798.0,9050912.425492894,31803640.07336084,7490450.710683173,2029420.90784044,9682,35,253
47920,Washington Court House,OH,2011,0,4795.0,9106967.541129392,30251959.09293019,7198028.901734104,1931677.634504224,9737,41,358
47920,Washington Court House,OH,2012,0,4783.0,8602033.101045296,28677155.923344947,7180982.578397212,2265216.8989547035,9579,29,115
47920,Washington Court House,OH,2013,0,4673.0,8643318.454935621,27968970.81545064,6913776.824034334,1941344.6351931328,9768,36,255
47920,Washington Court House,OH,2014,0,4787.0,8610835.234474018,26831755.809040982,7436581.326573722,1778125.0528094636,9429,40,474
47920,Washington Court House,OH,2015,0,4846.0,8856714.345991561,28617900.843881853,7911595.358649788,1831977.2151898728,9570,37,298
47920,Washington Court House,OH,2016,0,4827.0,8797145.416666666,29759218.33333333,7951204.583333333,2018964.5833333333,9787,34,408
47920,Washington Court House,OH,2017,0,4819.0,8937502.651978783,31327683.80252958,8226007.751937984,1907056.711546308,9945,42,327
47920,Washington Court House,OH,2018,0,4858.0,8878726.80207089,31971155.714854643,8302358.024691358,1950081.6407805656,10211,29,290
47920,Washington Court House,OH,2019,0,4790.0,9088000.0,32092000.0,8910000.0,1996000.0,9827,39,200
47930,Waterbury-Shelton,CT,1998,1,64769.0,148163247.23926377,551027225.1533742,98977861.96319015,12461845.398773003,152677,829,7827
47930,Waterbury-Shelton,CT,1999,1,65944.0,152569713.08523408,565476099.0396159,110070715.48619448,12382878.7515006,155806,830,7223
47930,Waterbury-Shelton,CT,2000,1,66982.0,156988217.77003485,573703487.8048781,104939458.18815333,13297290.940766552,158917,709,4807
47930,Waterbury-Shelton,CT,2001,1,68031.0,165543358.1920904,595796890.960452,116792780.79096045,13508761.016949153,158021,800,5612
47930,Waterbury-Shelton,CT,2002,1,68807.0,162395794.88604778,623372152.8627014,119560714.84157863,17395843.80211228,155071,827,7988
47930,Waterbury-Shelton,CT,2003,1,69779.0,175809036.41304347,632453104.8913043,124314669.56521738,16338396.195652172,154681,750,5419
47930,Waterbury-Shelton,CT,2004,1,70295.0,183224142.93276864,645132859.7141343,129671980.9422975,17145030.174695604,158966,816,8122
47930,Waterbury-Shelton,CT,2005,1,70785.0,185647626.72811055,678683836.6615463,129184143.8812084,17020481.31080389,158077,792,5761
47930,Waterbury-Shelton,CT,2006,1,70866.0,188952914.18650797,686406102.6785715,136093027.28174603,15401612.599206349,159945,896,6963
47930,Waterbury-Shelton,CT,2007,1,70806.0,201237010.130246,691259602.0260491,143771734.6840328,16316447.66039556,154825,779,7535
47930,Waterbury-Shelton,CT,2008,1,70471.0,212397270.320483,705895895.0301903,144975843.00975382,16788551.788202506,147379,744,5395
47930,Waterbury-Shelton,CT,2009,1,69338.0,225795253.49487415,709286301.4911463,152587128.14538676,18115856.47716682,143475,600,4609
47930,Waterbury-Shelton,CT,2010,1,69062.0,215705987.62035763,734411199.4497937,150614451.6276937,17560176.983035304,139257,613,4737
47930,Waterbury-Shelton,CT,2011,1,68018.0,216713992.885727,715699638.5060027,154625166.74077368,17706855.49132948,143508,683,7813
47930,Waterbury-Shelton,CT,2012,1,66588.0,211769938.1533101,723899395.9059232,158535113.6759582,17677378.484320555,144559,666,4157
47930,Waterbury-Shelton,CT,2013,1,65838.0,216142222.31759652,711247657.5107296,163113554.0772532,19424420.600858368,142698,653,4065
47930,Waterbury-Shelton,CT,2014,1,65088.0,222264551.3307985,742003158.4283904,151124425.4330376,19370328.263624843,143126,712,3955
47930,Waterbury-Shelton,CT,2015,1,64525.0,232410800.84388185,762203938.3966244,159030295.35864976,19428884.388185654,145584,697,6286
47930,Waterbury-Shelton,CT,2016,1,63792.0,224260619.5833333,762717941.25,165134256.25,19519498.75,150266,732,6448
47930,Waterbury-Shelton,CT,2017,1,62774.0,221134075.47939616,757745198.2864137,164181099.55120358,22119980.00815993,152493,671,8377
47930,Waterbury-Shelton,CT,2018,1,60838.0,212557880.52568695,748709151.7323776,165798690.56152928,46407869.77299881,149538,650,5242
47930,Waterbury-Shelton,CT,2019,1,60188.0,219295000.0,742474000.0,167402000.0,43749000.0,152064,621,3464
47940,Waterloo-Cedar Falls,IA,1998,1,25833.0,40427268.09815951,172573969.32515335,35226988.95705521,6869388.343558282,69045,317,2683
47940,Waterloo-Cedar Falls,IA,1999,1,26119.0,48455610.44417767,159140251.50060022,31126026.410564225,6570538.415366146,69725,315,3051
47940,Waterloo-Cedar Falls,IA,2000,1,25737.0,51411736.93379791,162617478.51335657,32256510.45296168,5872784.552845529,71282,240,1624
47940,Waterloo-Cedar Falls,IA,2001,1,25349.0,53678219.7740113,164565341.8079096,32390111.299435027,6113685.875706214,70656,259,1857
47940,Waterloo-Cedar Falls,IA,2002,1,25095.0,51634628.12673707,164266285.15842134,35340326.848249026,6137368.538076709,69563,311,2481
47940,Waterloo-Cedar Falls,IA,2003,1,25064.0,54302897.82608695,163524319.02173913,34808552.17391304,6486997.826086956,71103,332,3674
47940,Waterloo-Cedar Falls,IA,2004,1,25179.0,52457078.34833244,172068908.94653255,46165423.50449973,9383337.215457913,71970,293,2720
47940,Waterloo-Cedar Falls,IA,2005,1,24978.0,53173292.88274449,175690645.16129032,46928085.50947261,8620219.1500256,71744,317,2391
47940,Waterloo-Cedar Falls,IA,2006,1,25232.0,51523042.65873016,179537928.57142857,45197765.37698413,10657971.726190476,72470,386,3015
47940,Waterloo-Cedar Falls,IA,2007,1,25211.0,51128898.6975398,179631408.5865895,48474453.93150024,10511699.951760734,72411,312,2088
47940,Waterloo-Cedar Falls,IA,2008,1,25031.0,52022420.34370645,178785725.0348351,46530749.18718067,10833699.024616811,74382,269,2841
47940,Waterloo-Cedar Falls,IA,2009,1,25016.0,55272188.25722274,192000197.110904,48963094.59459459,11785315.470643057,75299,275,2924
47940,Waterloo-Cedar Falls,IA,2010,1,25095.0,54564574.50710683,199094280.60522696,50712074.73635947,12114388.35396607,75801,278,1918
47940,Waterloo-Cedar Falls,IA,2011,1,25278.0,52612349.93330369,196892410.84926635,49588063.58381503,11010221.431747444,76633,283,1841
47940,Waterloo-Cedar Falls,IA,2012,1,25368.0,53337282.66550522,202597702.96167248,50598753.48432055,10121087.108013935,79323,274,1983
47940,Waterloo-Cedar Falls,IA,2013,1,26034.0,55028176.39484978,218512660.0858369,51639328.32618025,11226656.652360514,81597,255,3415
47940,Waterloo-Cedar Falls,IA,2014,1,26435.0,58195245.880861856,214621638.36079428,52584321.50401352,11417377.693282638,81728,265,2144
47940,Waterloo-Cedar Falls,IA,2015,1,26778.0,59717278.48101265,224337370.04219407,54166322.78481012,11365163.713080168,81970,270,1954
47940,Waterloo-Cedar Falls,IA,2016,1,26786.0,59760286.25,219141292.5,53824850.0,11527808.333333334,81795,292,2188
47940,Waterloo-Cedar Falls,IA,2017,1,26634.0,58709804.97756018,220550900.04079968,53291176.6625867,11131452.468380254,75484,244,1650
47940,Waterloo-Cedar Falls,IA,2018,1,26717.0,58405708.88092394,221585281.95937875,54053411.78813222,10724939.86459578,75667,256,2151
47940,Waterloo-Cedar Falls,IA,2019,1,26945.0,59532000.0,228351000.0,53365000.0,10981000.0,76467,250,1791
47980,Watertown,SD,1998,0,4660.0,6613688.343558282,20979949.69325153,3662941.7177914106,806317.7914110429,13335,83,308
47980,Watertown,SD,1999,0,4633.0,4958983.793517407,21697664.46578631,4142462.785114045,748989.1956782712,12987,82,564
47980,Watertown,SD,2000,0,4599.0,4904628.919860628,22090876.30662021,4295819.396051104,896880.3716608596,12830,56,366
47980,Watertown,SD,2001,0,4572.0,5407260.451977401,23745428.81355932,4508698.870056497,1287167.796610169,13231,76,1131
47980,Watertown,SD,2002,0,4526.0,5509133.963312951,24666024.45803224,4694703.168426903,1390075.5975541966,12661,99,720
47980,Watertown,SD,2003,0,4473.0,5447521.739130435,23956588.58695652,4712384.239130435,1493899.456521739,12480,90,429
47980,Watertown,SD,2004,0,4391.0,5341409.211222868,24354443.62096347,4550891.476971942,1204727.3689782952,13091,96,433
47980,Watertown,SD,2005,0,4351.0,5409894.52124936,24534369.17562724,4794538.658474143,1086692.2683051715,13190,85,535
47980,Watertown,SD,2006,0,4443.0,5387964.285714285,24600978.17460317,4885696.428571429,1080636.9047619049,13786,91,602
47980,Watertown,SD,2007,0,4321.0,5540783.405692234,24399429.329474192,4909242.643511819,1140967.197298601,13970,110,570
47980,Watertown,SD,2008,0,4261.0,5306398.5137018105,24235086.85555039,5026114.259173246,818287.5058058521,14055,80,425
47980,Watertown,SD,2009,0,4539.0,6161345.293569432,25794005.591798693,5532223.205964585,1222498.602050326,13558,74,371
47980,Watertown,SD,2010,0,4376.0,5847921.1370930765,26601710.224667583,5911230.628152223,1184121.9624025675,13430,74,387
47980,Watertown,SD,2011,0,4370.0,5569916.851934193,25680284.126278345,5523301.911960872,1100567.3632725656,13731,86,373
47980,Watertown,SD,2012,0,4401.0,5109545.296167247,24840542.24738676,5421374.56445993,1029036.5853658536,14156,93,445
47980,Watertown,SD,2013,0,4479.0,5255567.811158798,24942272.96137339,5606743.776824034,1054625.321888412,14346,73,489
47980,Watertown,SD,2014,0,4499.0,5488853.823405155,25325858.893113647,5823737.642585551,1253113.645965357,14127,57,454
47980,Watertown,SD,2015,0,4603.0,5719264.556962024,26476278.481012657,6347186.075949366,1400416.033755274,13978,78,282
47980,Watertown,SD,2016,0,4696.0,6008950.0,26770724.58333333,6393565.416666667,1557639.1666666667,14372,77,330
47980,Watertown,SD,2017,0,4687.0,6467092.207262342,29227626.2749898,6786325.989392085,1580520.1958384332,13454,64,364
47980,Watertown,SD,2018,0,4685.0,6616021.107128634,27841870.56949423,6574270.011947432,1927678.614097969,13667,67,336
47980,Watertown,SD,2019,0,4687.0,6538000.0,28340000.0,6966000.0,1626000.0,14189,65,322
48020,Watertown-Fort Atkinson,WI,1998,0,13078.0,25642160.73619632,101166214.72392637,17702911.04294478,4740646.625766871,31260,180,1373
48020,Watertown-Fort Atkinson,WI,1999,0,13208.0,28122395.55822329,101581659.66386554,19220474.789915964,5166183.673469387,33400,172,2184
48020,Watertown-Fort Atkinson,WI,2000,0,13214.0,27957721.254355405,102128540.0696864,19388355.98141696,6154915.795586528,33745,180,1000
48020,Watertown-Fort Atkinson,WI,2001,0,13118.0,30425410.734463274,104455616.94915251,19544436.72316384,5501161.581920903,32750,169,1579
48020,Watertown-Fort Atkinson,WI,2002,0,12985.0,29194430.239021678,107422426.90383545,20140461.367426347,6462856.586992773,32278,181,1782
48020,Watertown-Fort Atkinson,WI,2003,0,12924.0,29523622.28260869,108590509.23913042,19979341.84782609,6575936.956521738,32242,148,1145
48020,Watertown-Fort Atkinson,WI,2004,0,12898.0,29346617.25780836,108095178.40127052,19947036.5272631,7389445.738485971,32562,181,1060
48020,Watertown-Fort Atkinson,WI,2005,0,12887.0,29922006.14439324,106819231.43881208,19603666.666666668,7887029.185867895,31946,152,1487
48020,Watertown-Fort Atkinson,WI,2006,0,12868.0,30397352.182539683,106280385.91269842,19961342.26190476,7681146.825396826,32704,184,1144
48020,Watertown-Fort Atkinson,WI,2007,0,13180.0,30362062.228654124,107513647.37095997,20020582.24794983,7862189.097925711,31885,163,1011
48020,Watertown-Fort Atkinson,WI,2008,0,13320.0,30558109.614491403,106126782.6288899,20243411.51881096,8317078.959591267,32108,135,1347
48020,Watertown-Fort Atkinson,WI,2009,0,13556.0,32045906.33737185,111179456.19757688,20660941.286113694,7942666.356011183,30291,128,665
48020,Watertown-Fort Atkinson,WI,2010,0,13647.0,32041636.86382393,113549089.4085282,21134818.431911968,7891410.820724438,28992,141,1094
48020,Watertown-Fort Atkinson,WI,2011,0,13754.0,30654439.306358386,112611462.42774568,20859617.16318364,11947068.03023566,29053,122,739
48020,Watertown-Fort Atkinson,WI,2012,0,13715.0,29447819.686411142,102112948.60627176,20137488.675958183,9452881.533101045,29215,128,641
48020,Watertown-Fort Atkinson,WI,2013,0,13678.0,29853249.356223173,102607032.61802574,20352842.06008584,10219220.600858368,29173,135,476
48020,Watertown-Fort Atkinson,WI,2014,0,13604.0,30327510.773130547,101130592.31094211,20064942.12082805,9936326.99619772,29894,117,597
48020,Watertown-Fort Atkinson,WI,2015,0,13434.0,30664579.74683544,102109533.33333331,19821605.063291136,14540375.10548523,30286,135,1212
48020,Watertown-Fort Atkinson,WI,2016,0,13309.0,30337739.58333333,102907530.41666669,20287664.166666668,9003836.25,30660,149,1329
48020,Watertown-Fort Atkinson,WI,2017,0,13105.0,31693863.729090165,105169796.001632,19888473.27621379,8602620.15503876,30483,141,830
48020,Watertown-Fort Atkinson,WI,2018,0,13198.0,32224717.244125847,103980593.38908802,19889814.416567106,8247368.77737953,30826,122,1128
48020,Watertown-Fort Atkinson,WI,2019,0,13114.0,29468000.0,106796000.0,20322000.0,8104000.0,31033,132,894
48060,Watertown-Fort Drum,NY,1998,1,20349.0,33757106.134969324,165670069.32515335,33192369.938650303,5901493.251533742,26254,204,1042
48060,Watertown-Fort Drum,NY,1999,1,20272.0,34390575.6302521,171819349.3397359,33999198.079231694,5325804.321728691,26239,175,677
48060,Watertown-Fort Drum,NY,2000,1,19649.0,35692572.00929152,178174789.19860628,33420673.05458769,5731718.931475029,26492,172,751
48060,Watertown-Fort Drum,NY,2001,1,19311.0,36923368.92655367,177023854.80225986,33678723.72881356,5730858.192090395,26280,168,877
48060,Watertown-Fort Drum,NY,2002,1,18890.0,38278247.35964424,183565310.17231792,34588435.24180099,5927009.449694274,26389,205,3562
48060,Watertown-Fort Drum,NY,2003,1,18564.0,40383923.91304348,187965903.8043478,35856366.30434782,6598171.739130434,26763,210,1408
48060,Watertown-Fort Drum,NY,2004,1,18574.0,39621994.176813126,184223119.11064053,35295804.658549495,6183364.743250396,26723,165,1340
48060,Watertown-Fort Drum,NY,2005,1,18340.0,40443282.13005632,186793236.047107,36215656.426011264,6262227.854582693,27342,200,1171
48060,Watertown-Fort Drum,NY,2006,1,19082.0,41655254.96031746,188803248.5119048,36523498.015873015,6213662.202380952,29951,261,2235
48060,Watertown-Fort Drum,NY,2007,1,19060.0,42542657.98359865,192136409.06898212,37391653.64206464,6758226.242161119,30364,208,1825
48060,Watertown-Fort Drum,NY,2008,1,18633.0,43379926.61402693,195041024.15234557,38540272.64282396,6699506.270320482,30820,178,1138
48060,Watertown-Fort Drum,NY,2009,1,18679.0,44749883.03821062,201495412.861137,40705867.19478098,7000174.743709226,29362,161,712
48060,Watertown-Fort Drum,NY,2010,1,18627.0,45387043.09949564,204245797.34066945,40091321.41219624,7212592.388812471,30209,242,2701
48060,Watertown-Fort Drum,NY,2011,1,19074.0,47716644.28634949,204755555.3579369,41303110.71587372,7242369.942196532,29815,173,1163
48060,Watertown-Fort Drum,NY,2012,1,18936.0,44697384.58188153,204033231.271777,41562386.75958188,7299032.229965156,30257,167,1062
48060,Watertown-Fort Drum,NY,2013,1,18833.0,44473143.77682403,206236865.23605147,43905775.10729613,7139846.35193133,30846,175,1384
48060,Watertown-Fort Drum,NY,2014,1,18768.0,46032481.62230672,210923872.834812,42675001.26742712,7256176.172370089,29934,157,1038
48060,Watertown-Fort Drum,NY,2015,1,18604.0,47161005.90717299,215500075.94936708,44188628.27004219,7475718.5654008435,29796,178,848
48060,Watertown-Fort Drum,NY,2016,1,18120.0,44041128.75,215594520.41666663,43258047.5,7660345.833333333,30332,208,835
48060,Watertown-Fort Drum,NY,2017,1,17890.0,44383928.19257446,216971517.33986127,43137247.24602203,8070563.851489188,29880,154,963
48060,Watertown-Fort Drum,NY,2018,1,17744.0,45298919.95221028,216261508.1640781,43130917.96097173,11242246.117084827,29650,188,1072
48060,Watertown-Fort Drum,NY,2019,1,17590.0,45574000.0,220268000.0,42324000.0,9902000.0,30125,169,962
