CBSA_Code,CSA_Code,CBSA_name,Metro_Micro,CSA_name,FIPS
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27141
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27163
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",27171
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",55093
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI",1,"Minneapolis-St. Paul, MN-WI",55109
33500,N/A,"Minot, ND",1,N/A,38049
33500,N/A,"Minot, ND",1,N/A,38075
33500,N/A,"Minot, ND",1,N/A,38101
33540,N/A,"Missoula, MT",1,N/A,30061
33540,N/A,"Missoula, MT",1,N/A,30063
33580,N/A,"Mitchell, SD",0,N/A,46035
33580,N/A,"Mitchell, SD",0,N/A,46061
33580,N/A,"Mitchell, SD",0,N/A,46111
33620,190,"Moberly, MO",0,"Columbia-Jefferson City-Moberly, MO",29175
33660,380,"Mobile, AL",1,"Mobile-Daphne-Fairhope, AL",01097
33700,488,"Modesto, CA",1,"San Jose-San Francisco-Oakland, CA",06099
33740,384,"Monroe, LA",1,"Monroe-Ruston, LA",22067
33740,384,"Monroe, LA",1,"Monroe-Ruston, LA",22073
33740,384,"Monroe, LA",1,"Monroe-Ruston, LA",22083
33740,384,"Monroe, LA",1,"Monroe-Ruston, LA",22111
33780,220,"Monroe, MI",1,"Detroit-Warren-Ann Arbor, MI",26115
33860,388,"Montgomery, AL",1,"Montgomery-Selma, AL",01001
33860,388,"Montgomery, AL",1,"Montgomery-Selma, AL",01051
33860,388,"Montgomery, AL",1,"Montgomery-Selma, AL",01085
33860,388,"Montgomery, AL",1,"Montgomery-Selma, AL",01101
33900,320,"Monticello, IN",0,"Lafayette-West Lafayette-Frankfort, IN",18181
33910,408,"Monticello, NY",0,"New York-Newark, NY-NJ-CT-PA",36105
33940,N/A,"Montrose, CO",0,N/A,08085
33980,404,"Morehead City, NC",0,"New Bern-Morehead City, NC",37031
34020,N/A,"Morgan City, LA",0,N/A,22101
34060,N/A,"Morgantown, WV",1,N/A,54061
34060,N/A,"Morgantown, WV",1,N/A,54077
34100,315,"Morristown, TN",1,"Knoxville-Morristown-Sevierville, TN",47063
34100,315,"Morristown, TN",1,"Knoxville-Morristown-Sevierville, TN",47089
34140,446,"Moscow, ID",0,"Pullman-Moscow, WA-ID",16057
34180,393,"Moses Lake, WA",0,"Moses Lake-Othello, WA",53025
34220,N/A,"Moultrie, GA",0,N/A,13071
34260,N/A,"Mountain Home, AR",0,N/A,05005
34300,147,"Mountain Home, ID",0,"Boise City-Mountain Home-Ontario, ID-OR",16039
34340,268,"Mount Airy, NC",0,"Greensboro--Winston-Salem--High Point, NC",37171
34380,394,"Mount Pleasant, MI",0,"Mount Pleasant-Alma, MI",26073
34420,N/A,"Mount Pleasant, TX",0,N/A,48063
34420,N/A,"Mount Pleasant, TX",0,N/A,48343
34420,N/A,"Mount Pleasant, TX",0,N/A,48449
34460,336,"Mount Sterling, KY",0,"Lexington-Fayette--Richmond--Frankfort, KY",21011
34460,336,"Mount Sterling, KY",0,"Lexington-Fayette--Richmond--Frankfort, KY",21165
34460,336,"Mount Sterling, KY",0,"Lexington-Fayette--Richmond--Frankfort, KY",21173
34500,N/A,"Mount Vernon, IL",0,N/A,17081
34540,198,"Mount Vernon, OH",0,"Columbus-Marion-Zanesville, OH",39083
34580,500,"Mount Vernon-Anacortes, WA",1,"Seattle-Tacoma, WA",53057
34620,294,"Muncie, IN",1,"Indianapolis-Carmel-Muncie, IN",18035
34660,N/A,"Murray, KY",0,N/A,21035
34680,396,"Murrells Inlet, SC",0,"Myrtle Beach-Conway, SC",45043
34700,209,"Muscatine, IA",0,"Davenport-Moline, IA-IL",19139
34740,266,"Muskegon-Norton Shores, MI",1,"Grand Rapids-Wyoming, MI",26121
34780,538,"Muskogee, OK",0,"Tulsa-Bartlesville-Muskogee, OK",40101
34820,396,"Myrtle Beach-Conway-North Myrtle Beach, SC",1,"Myrtle Beach-Conway, SC",45051
34860,N/A,"Nacogdoches, TX",0,N/A,48347
34880,N/A,"Nantucket, MA",0,N/A,25019
34900,488,"Napa, CA",1,"San Jose-San Francisco-Oakland, CA",06055
34940,163,"Naples-Marco Island, FL",1,"Cape Coral-Fort Myers-Naples, FL",12021
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47015
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47021
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47037
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47043
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47081
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47111
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47119
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47147
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47149
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47159
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47165
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47169
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47187
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,"Nashville-Davidson--Murfreesboro, TN",47189
35020,N/A,"Natchez, MS-LA",0,N/A,22029
35020,N/A,"Natchez, MS-LA",0,N/A,28001
35020,N/A,"Natchez, MS-LA",0,N/A,28063
35060,N/A,"Natchitoches, LA",0,N/A,22069
35100,404,"New Bern, NC",0,"New Bern-Morehead City, NC",37049
35100,404,"New Bern, NC",0,"New Bern-Morehead City, NC",37103
35100,404,"New Bern, NC",0,"New Bern-Morehead City, NC",37137
35140,192,"Newberry, SC",0,"Columbia-Sumter-Orangeburg, SC",45071
35220,294,"New Castle, IN",0,"Indianapolis-Carmel-Muncie, IN",18065
35300,405,"New Haven, CT",1,"New Haven-Hartford-Waterbury, CT",09170
35340,318,"New Iberia, LA",0,"Lafayette-New Iberia-Opelousas, LA",22045
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22051
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22071
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22075
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22087
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22089
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22093
35380,406,"New Orleans-Metairie, LA",1,"New Orleans-Metairie-Slidell, LA-MS",22095
35420,184,"New Philadelphia-Dover, OH",0,"Cleveland-Akron-Canton, OH",39157
35440,N/A,"Newport, OR",0,N/A,41041
35460,315,"Newport, TN",0,"Knoxville-Morristown-Sevierville, TN",47029
35580,359,"New Ulm, MN",0,"Mankato-New Ulm, MN",27015
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34023
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34025
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34029
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34035
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36059
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36103
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34013
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34019
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34027
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34037
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34039
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34003
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34017
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",34031
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36005
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36047
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36061
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36079
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36081
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36085
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36087
35620,408,"New York-Newark-Jersey City, NY-NJ",1,"New York-Newark, NY-NJ-CT-PA",36119
35660,515,"Niles, MI",1,"South Bend-Elkhart-Mishawaka, IN-MI",26021
35700,536,"Nogales, AZ",0,"Tucson-Nogales, AZ",04023
35740,N/A,"Norfolk, NE",0,N/A,31119
35740,N/A,"Norfolk, NE",0,N/A,31139
35740,N/A,"Norfolk, NE",0,N/A,31167
35820,N/A,"North Platte, NE",0,N/A,31111
35820,N/A,"North Platte, NE",0,N/A,31113
35840,412,"North Port-Bradenton-Sarasota, FL",1,"North Port-Bradenton, FL",12081
35840,412,"North Port-Bradenton-Sarasota, FL",1,"North Port-Bradenton, FL",12115
35900,N/A,"North Wilkesboro, NC",0,N/A,37193
35940,184,"Norwalk, OH",0,"Cleveland-Akron-Canton, OH",39077
35980,405,"Norwich-New London-Willimantic, CT",1,"New Haven-Hartford-Waterbury, CT",09180
36020,500,"Oak Harbor, WA",0,"Seattle-Tacoma, WA",53029
36100,N/A,"Ocala, FL",1,N/A,12083
36180,480,"Ocean Pines, MD",0,"Salisbury-Ocean Pines, MD",24047
36220,372,"Odessa, TX",1,"Midland-Odessa-Andrews, TX",48135
36260,482,"Ogden, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49011
36260,482,"Ogden, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49029
36260,482,"Ogden, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49057
36340,N/A,"Oil City, PA",0,N/A,42121
36380,370,"Okeechobee, FL",0,"Miami-Port St. Lucie-Fort Lauderdale, FL",12093
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40017
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40027
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40051
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40081
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40083
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40087
36420,416,"Oklahoma City, OK",1,"Oklahoma City-Shawnee, OK",40109
36460,160,"Olean, NY",0,"Buffalo-Cheektowaga-Olean, NY",36009
36500,500,"Olympia-Lacey-Tumwater, WA",1,"Seattle-Tacoma, WA",53067
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",19085
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",19129
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",19155
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",31025
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",31055
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",31153
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",31155
36540,420,"Omaha, NE-IA",1,"Omaha-Fremont, NE-IA",31177
36580,N/A,"Oneonta, NY",0,N/A,36077
36620,147,"Ontario, OR-ID",0,"Boise City-Mountain Home-Ontario, ID-OR",16075
36620,147,"Ontario, OR-ID",0,"Boise City-Mountain Home-Ontario, ID-OR",41045
36660,318,"Opelousas, LA",0,"Lafayette-New Iberia-Opelousas, LA",22097
36700,192,"Orangeburg, SC",0,"Columbia-Sumter-Orangeburg, SC",45075
36740,422,"Orlando-Kissimmee-Sanford, FL",1,"Orlando-Lakeland-Deltona, FL",12069
36740,422,"Orlando-Kissimmee-Sanford, FL",1,"Orlando-Lakeland-Deltona, FL",12095
36740,422,"Orlando-Kissimmee-Sanford, FL",1,"Orlando-Lakeland-Deltona, FL",12097
36740,422,"Orlando-Kissimmee-Sanford, FL",1,"Orlando-Lakeland-Deltona, FL",12117
36780,118,"Oshkosh-Neenah, WI",1,"Appleton-Oshkosh-Neenah, WI",55139
36820,218,"Oskaloosa, IA",0,"Des Moines-West Des Moines-Ames, IA",19123
36830,393,"Othello, WA",0,"Moses Lake-Othello, WA",53001
36837,176,"Ottawa, IL",0,"Chicago-Naperville, IL-IN-WI",17011
36837,176,"Ottawa, IL",0,"Chicago-Naperville, IL-IN-WI",17099
36837,176,"Ottawa, IL",0,"Chicago-Naperville, IL-IN-WI",17155
36840,312,"Ottawa, KS",0,"Kansas City-Overland Park-Kansas City, MO-KS",20059
36900,N/A,"Ottumwa, IA",0,N/A,19179
36940,378,"Owatonna, MN",0,"Minneapolis-St. Paul, MN-WI",27147
36980,N/A,"Owensboro, KY",1,N/A,21059
36980,N/A,"Owensboro, KY",1,N/A,21149
37020,330,"Owosso, MI",0,"Lansing-East Lansing-Owosso, MI",26155
37060,N/A,"Oxford, MS",0,N/A,28071
37060,N/A,"Oxford, MS",0,N/A,28161
37100,348,"Oxnard-Thousand Oaks-Ventura, CA",1,"Los Angeles-Long Beach, CA",06111
37120,222,"Ozark, AL",0,"Dothan-Enterprise-Ozark, AL",01045
37140,424,"Paducah, KY-IL",1,"Paducah-Mayfield, KY-IL",17127
37140,424,"Paducah, KY-IL",1,"Paducah-Mayfield, KY-IL",21007
37140,424,"Paducah, KY-IL",1,"Paducah-Mayfield, KY-IL",21039
37140,424,"Paducah, KY-IL",1,"Paducah-Mayfield, KY-IL",21139
37140,424,"Paducah, KY-IL",1,"Paducah-Mayfield, KY-IL",21145
37220,332,"Pahrump, NV",0,"Las Vegas-Henderson, NV",32023
37260,300,"Palatka, FL",0,"Jacksonville-Kingsland-Palatka, FL-GA",12107
37300,N/A,"Palestine, TX",0,N/A,48001
37340,N/A,"Palm Bay-Melbourne-Titusville, FL",1,N/A,12009
37420,N/A,"Pampa, TX",0,N/A,48179
37420,N/A,"Pampa, TX",0,N/A,48393
37460,N/A,"Panama City-Panama City Beach, FL",1,N/A,12005
37460,N/A,"Panama City-Panama City Beach, FL",1,N/A,12133
37500,308,"Paragould, AR",0,"Jonesboro-Paragould, AR",05055
37540,N/A,"Paris, TN",0,N/A,47079
37580,N/A,"Paris, TX",0,N/A,48277
37580,N/A,"Paris, TX",0,N/A,48387
37620,425,"Parkersburg-Vienna, WV",1,"Parkersburg-Marietta-Vienna, WV-OH",54105
37620,425,"Parkersburg-Vienna, WV",1,"Parkersburg-Marietta-Vienna, WV-OH",54107
37740,429,"Payson, AZ",0,"Phoenix-Mesa, AZ",04007
37800,218,"Pella, IA",0,"Des Moines-West Des Moines-Ames, IA",19125
37860,N/A,"Pensacola-Ferry Pass-Brent, FL",1,N/A,12033
37860,N/A,"Pensacola-Ferry Pass-Brent, FL",1,N/A,12113
37900,427,"Peoria, IL",1,"Peoria-Canton, IL",17123
37900,427,"Peoria, IL",1,"Peoria-Canton, IL",17143
37900,427,"Peoria, IL",1,"Peoria-Canton, IL",17175
37900,427,"Peoria, IL",1,"Peoria-Canton, IL",17179
37900,427,"Peoria, IL",1,"Peoria-Canton, IL",17203
37940,294,"Peru, IN",0,"Indianapolis-Carmel-Muncie, IN",18103
37950,N/A,"Petoskey, MI",0,N/A,26047
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",34005
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",34007
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",34015
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",42017
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",42029
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",42091
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",42045
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",42101
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",10003
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",24015
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",34033
38060,429,"Phoenix-Mesa-Chandler, AZ",1,"Phoenix-Mesa, AZ",04013
38060,429,"Phoenix-Mesa-Chandler, AZ",1,"Phoenix-Mesa, AZ",04021
38100,406,"Picayune, MS",0,"New Orleans-Metairie-Slidell, LA-MS",28109
38180,N/A,"Pierre, SD",0,N/A,46065
38180,N/A,"Pierre, SD",0,N/A,46117
38210,N/A,"Pikeville, KY",0,N/A,21071
38210,N/A,"Pikeville, KY",0,N/A,21195
38220,340,"Pine Bluff, AR",0,"Little Rock-North Little Rock, AR",05025
38220,340,"Pine Bluff, AR",0,"Little Rock-North Little Rock, AR",05069
38240,246,"Pinehurst-Southern Pines, NC",1,"Fayetteville-Lumberton-Pinehurst, NC",37125
38260,N/A,"Pittsburg, KS",0,N/A,20037
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42003
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42005
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42007
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42019
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42051
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42073
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42125
38300,430,"Pittsburgh, PA",1,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",42129
38340,N/A,"Pittsfield, MA",1,N/A,25003
38380,352,"Plainview, TX",0,"Lubbock-Plainview, TX",48153
38380,352,"Plainview, TX",0,"Lubbock-Plainview, TX",48189
38420,N/A,"Platteville, WI",0,N/A,55043
38460,N/A,"Plattsburgh, NY",0,N/A,36019
38500,515,"Plymouth, IN",0,"South Bend-Elkhart-Mishawaka, IN-MI",18099
38540,N/A,"Pocatello, ID",1,N/A,16005
38620,N/A,"Ponca City, OK",0,N/A,40071
38660,434,"Ponce, PR",1,"Ponce-Coamo, PR",72059
38660,434,"Ponce, PR",1,"Ponce-Coamo, PR",72075
38660,434,"Ponce, PR",1,"Ponce-Coamo, PR",72111
38660,434,"Ponce, PR",1,"Ponce-Coamo, PR",72113
38660,434,"Ponce, PR",1,"Ponce-Coamo, PR",72149
38660,434,"Ponce, PR",1,"Ponce-Coamo, PR",72153
38700,145,"Pontiac, IL",0,"Bloomington-Pontiac, IL",17105
38740,N/A,"Poplar Bluff, MO",0,N/A,29023
38820,N/A,"Port Angeles, WA",0,N/A,53009
38860,438,"Portland-South Portland, ME",1,"Portland-Lewiston-South Portland, ME",23005
38860,438,"Portland-South Portland, ME",1,"Portland-Lewiston-South Portland, ME",23023
38860,438,"Portland-South Portland, ME",1,"Portland-Lewiston-South Portland, ME",23031
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",41005
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",41009
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",41051
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",41067
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",41071
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",53011
38900,440,"Portland-Vancouver-Hillsboro, OR-WA",1,"Portland-Vancouver-Salem, OR-WA",53059
38920,544,"Port Lavaca, TX",0,"Victoria-Port Lavaca, TX",48057
38940,370,"Port St. Lucie, FL",1,"Miami-Port St. Lucie-Fort Lauderdale, FL",12085
38940,370,"Port St. Lucie, FL",1,"Miami-Port St. Lucie-Fort Lauderdale, FL",12111
39020,170,"Portsmouth, OH",0,"Charleston-Huntington-Ashland, WV-OH-KY",39145
39040,N/A,"Port Townsend, WA",0,N/A,53031
39060,N/A,"Pottsville, PA",0,N/A,42107
39150,N/A,"Prescott Valley-Prescott, AZ",1,N/A,04025
39220,N/A,"Price, UT",0,N/A,49007
39300,148,"Providence-Warwick, RI-MA",1,"Boston-Worcester-Providence, MA-RI-NH",25005
39300,148,"Providence-Warwick, RI-MA",1,"Boston-Worcester-Providence, MA-RI-NH",44001
39300,148,"Providence-Warwick, RI-MA",1,"Boston-Worcester-Providence, MA-RI-NH",44003
39300,148,"Providence-Warwick, RI-MA",1,"Boston-Worcester-Providence, MA-RI-NH",44005
39300,148,"Providence-Warwick, RI-MA",1,"Boston-Worcester-Providence, MA-RI-NH",44007
39300,148,"Providence-Warwick, RI-MA",1,"Boston-Worcester-Providence, MA-RI-NH",44009
39340,482,"Provo-Orem-Lehi, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49023
39340,482,"Provo-Orem-Lehi, UT",1,"Salt Lake City-Provo-Orem, UT-ID",49049
39380,444,"Pueblo, CO",1,"Pueblo-Cañon City, CO",08101
39420,446,"Pullman, WA",0,"Pullman-Moscow, WA-ID",53075
39460,412,"Punta Gorda, FL",1,"North Port-Bradenton, FL",12015
39480,405,"Putnam, CT",0,"New Haven-Hartford-Waterbury, CT",09150
39500,448,"Quincy, IL-MO",0,"Quincy-Hannibal, IL-MO",17001
39500,448,"Quincy, IL-MO",0,"Quincy-Hannibal, IL-MO",29111
39540,376,"Racine-Mount Pleasant, WI",1,"Milwaukee-Racine-Waukesha, WI",55101
39580,450,"Raleigh-Cary, NC",1,"Raleigh-Durham-Cary, NC",37069
39580,450,"Raleigh-Cary, NC",1,"Raleigh-Durham-Cary, NC",37101
39580,450,"Raleigh-Cary, NC",1,"Raleigh-Durham-Cary, NC",37183
39660,452,"Rapid City, SD",1,"Rapid City-Spearfish, SD",46033
39660,452,"Rapid City, SD",1,"Rapid City-Spearfish, SD",46093
39660,452,"Rapid City, SD",1,"Rapid City-Spearfish, SD",46103
39700,154,"Raymondville, TX",0,"Brownsville-Harlingen-Raymondville, TX",48489
39740,428,"Reading, PA",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",42011
39780,454,"Red Bluff, CA",0,"Redding-Red Bluff, CA",06103
39820,454,"Redding, CA",1,"Redding-Red Bluff, CA",06089
39860,378,"Red Wing, MN",0,"Minneapolis-St. Paul, MN-WI",27049
39900,456,"Reno, NV",1,"Reno-Carson City-Gardnerville Ranchos, NV-CA",32019
39900,456,"Reno, NV",1,"Reno-Carson City-Gardnerville Ranchos, NV-CA",32029
39900,456,"Reno, NV",1,"Reno-Carson City-Gardnerville Ranchos, NV-CA",32031
39940,292,"Rexburg, ID",0,"Idaho Falls-Rexburg-Blackfoot, ID",16043
39940,292,"Rexburg, ID",0,"Idaho Falls-Rexburg-Blackfoot, ID",16065
39960,N/A,"Rice Lake, WI",0,N/A,55005
39980,458,"Richmond, IN",0,"Richmond-Connersville, IN",18177
40060,N/A,"Richmond, VA",1,N/A,51007
40060,N/A,"Richmond, VA",1,N/A,51036
40060,N/A,"Richmond, VA",1,N/A,51041
40060,N/A,"Richmond, VA",1,N/A,51053
40060,N/A,"Richmond, VA",1,N/A,51075
40060,N/A,"Richmond, VA",1,N/A,51085
40060,N/A,"Richmond, VA",1,N/A,51087
40060,N/A,"Richmond, VA",1,N/A,51097
40060,N/A,"Richmond, VA",1,N/A,51101
40060,N/A,"Richmond, VA",1,N/A,51127
40060,N/A,"Richmond, VA",1,N/A,51145
40060,N/A,"Richmond, VA",1,N/A,51149
40060,N/A,"Richmond, VA",1,N/A,51183
40060,N/A,"Richmond, VA",1,N/A,51570
40060,N/A,"Richmond, VA",1,N/A,51670
40060,N/A,"Richmond, VA",1,N/A,51730
40060,N/A,"Richmond, VA",1,N/A,51760
40080,336,"Richmond-Berea, KY",0,"Lexington-Fayette--Richmond--Frankfort, KY",21065
40080,336,"Richmond-Berea, KY",0,"Lexington-Fayette--Richmond--Frankfort, KY",21151
40080,336,"Richmond-Berea, KY",0,"Lexington-Fayette--Richmond--Frankfort, KY",21203
40090,233,"Rifle, CO",0,"Edwards-Rifle, CO",08045
40090,233,"Rifle, CO",0,"Edwards-Rifle, CO",08097
40100,365,"Rio Grande City-Roma, TX",0,"McAllen-Edinburg, TX",48427
40140,348,"Riverside-San Bernardino-Ontario, CA",1,"Los Angeles-Long Beach, CA",06065
40140,348,"Riverside-San Bernardino-Ontario, CA",1,"Los Angeles-Long Beach, CA",06071
40180,N/A,"Riverton, WY",0,N/A,56013
40220,N/A,"Roanoke, VA",1,N/A,51023
40220,N/A,"Roanoke, VA",1,N/A,51045
40220,N/A,"Roanoke, VA",1,N/A,51067
40220,N/A,"Roanoke, VA",1,N/A,51161
40220,N/A,"Roanoke, VA",1,N/A,51770
40220,N/A,"Roanoke, VA",1,N/A,51775
40260,468,"Roanoke Rapids, NC",0,"Rocky Mount-Wilson-Roanoke Rapids, NC",37083
40260,468,"Roanoke Rapids, NC",0,"Rocky Mount-Wilson-Roanoke Rapids, NC",37131
40300,466,"Rochelle, IL",0,"Rockford-Freeport-Rochelle, IL",17141
40340,462,"Rochester, MN",1,"Rochester-Austin-Winona, MN",27039
