CBSA_Code,CBSA_name,year,Metro_Micro,total_students,diploma_recipients,enterprise_operations,food_services,instruction_expenditures,non_specified,other_non_instructional,general_admin,instr_staff_support,ops_maint,other_support,admin,transportation,student_support
43890,"Sparta, WI",2002-03,0,6933,564,0,2566000,34306000,0,9000,1428000,2463000,6192000,2849000,2732000,3263000,2531000
43890,"Sparta, WI",2003-04,0,6822,0,0,2684000,34536000,0,9000,1669000,2611000,5478000,2233000,2820000,3130000,2491000
43890,"Sparta, WI",2004-05,0,6880,514,0,2802000,36747000,0,10000,1596000,2858000,6045000,2397000,2723000,3295000,2652000
43890,"Sparta, WI",2005-06,0,6884,543,0,3045000,38525000,0,11000,1476000,3036000,6328000,2784000,2846000,3306000,2688000
43890,"Sparta, WI",2006-07,0,6924,557,0,3183000,40118000,0,10000,1631000,2892000,6310000,2534000,3005000,3380000,2900000
43890,"Sparta, WI",2007-08,0,6975,598,0,3472000,42474000,0,53000,1714000,3272000,7516000,2037000,2957000,3589000,3046000
43890,"Sparta, WI",2008-09,0,6894,516,0,3592000,44909000,0,8000,1784000,3253000,7306000,2530000,3024000,3689000,3130000
43890,"Sparta, WI",2009-10,0,6995,558,0,3826000,47208000,0,10000,1856000,3321000,6721000,3238000,3128000,3744000,3253000
43890,"Sparta, WI",2010-11,0,7046,NA,0,3693000,48661000,0,5000,1961000,3589000,7277000,3456000,3315000,4286000,3374000
43890,"Sparta, WI",2011-12,0,6989,NA,0,3786000,45402000,0,7000,1872000,3618000,7543000,3410000,3323000,4292000,3147000
43890,"Sparta, WI",2012-13,0,7047,NA,0,4079000,45343000,0,6000,2052000,3530000,7193000,3129000,3491000,4392000,3039000
43890,"Sparta, WI",2013-14,0,7006,NA,0,3998000,45442000,0,6000,2067000,3578000,7000000,4163000,3598000,4333000,2969000
43890,"Sparta, WI",2014-15,0,7114,NA,0,4014000,44736000,0,28000,1973000,3821000,6967000,3584000,3507000,4290000,2951000
43890,"Sparta, WI",2015-16,0,7142,NA,0,3960000,46223000,0,38000,2123000,4085000,6645000,3854000,3557000,4142000,3192000
43890,"Sparta, WI",2016-17,0,7118,NA,0,4178000,49466000,0,0,2213000,4292000,6634000,5066000,3835000,4218000,3236000
43890,"Sparta, WI",2017-18,0,7236,NA,0,4057000,50231000,0,0,2067000,4386000,7371000,4063000,3971000,4534000,3331000
43890,"Sparta, WI",2018-19,0,7325,540,0,4003000,52335000,0,0,1694000,4681000,7320000,4470000,4151000,4720000,3611000
43890,"Sparta, WI",2019-20,0,NA,NA,0,3942000,54305000,0,0,1700000,4926000,7319000,4155000,4399000,5010000,4127000
43890,"Sparta, WI",2020-21,0,NA,NA,0,4019000,55964000,0,0,1700000,5055000,8805000,4639000,4515000,5259000,4428000
43890,"Sparta, WI",2021-22,0,NA,NA,0,4930000,58928000,0,0,1926000,6923000,8809000,4723000,4534000,6126000,4548000
43890,"Sparta, WI",2022-23,0,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1986-87,1,43796,2647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1987-88,1,43485,2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1988-89,1,42919,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1989-90,1,42610,2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1990-91,1,42588,2603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1991-92,1,42441,2183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1992-93,1,43028,2127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1993-94,1,43632,2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1994-95,1,44226,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1995-96,1,44408,2077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1996-97,1,45058,2181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43900,"Spartanburg, SC",1997-98,1,45719,2299,891000,13769000,158088000,0,0,3058000,13102000,22584000,4603000,15080000,6854000,17875000
43900,"Spartanburg, SC",1998-99,1,45746,2187,753000,14297000,171613000,0,0,2924000,14629000,24491000,5302000,16352000,9530000,19794000
43900,"Spartanburg, SC",1999-00,1,47111,2195,878000,14964000,183937000,0,0,3138000,17701000,25776000,6756000,17734000,10667000,21031000
43900,"Spartanburg, SC",2000-01,1,48089,2126,931000,16785000,199938000,0,0,3478000,20651000,28432000,7035000,19517000,10207000,22567000
43900,"Spartanburg, SC",2001-02,1,48007,2254,524000,16968000,210159000,0,0,3376000,20243000,30820000,6116000,20346000,8970000,22902000
43900,"Spartanburg, SC",2002-03,1,49125,2343,513000,17419000,216286000,0,0,3064000,21389000,31764000,6203000,20475000,9310000,25599000
43900,"Spartanburg, SC",2003-04,1,49940,2413,575000,17534000,220623000,0,0,3198000,21246000,31328000,6184000,21090000,9633000,26827000
43900,"Spartanburg, SC",2004-05,1,50082,2441,530000,18240000,231137000,0,0,3148000,22498000,35031000,7627000,22323000,9648000,28122000
43900,"Spartanburg, SC",2005-06,1,49831,0,345000,19565000,240673000,0,0,3531000,23761000,36439000,7923000,23573000,12419000,28307000
43900,"Spartanburg, SC",2006-07,1,50268,2491,347000,20346000,250525000,0,0,3829000,25403000,40221000,8944000,24473000,13137138,32249862
43900,"Spartanburg, SC",2007-08,1,51213,0,310000,21282000,267698000,0,0,4076000,28220000,44649000,10140000,25908000,16979000,35767000
43900,"Spartanburg, SC",2008-09,1,51872,2896,275000,21923000,279483000,0,0,3898000,29859000,46314000,10266000,27503000,13937000,40084000
43900,"Spartanburg, SC",2009-10,1,51513,2910,291000,21624000,280240000,0,0,4435000,29463000,45576000,10497000,27340000,14687000,40728000
43900,"Spartanburg, SC",2010-11,1,51269,NA,240000,20256000,266117000,0,0,3918000,26311000,46375000,10185000,26434000,15777000,37820000
43900,"Spartanburg, SC",2011-12,1,50863,NA,261000,22083000,276939000,0,0,4199000,24815000,46776000,11074000,28191000,16761342,40202658
43900,"Spartanburg, SC",2012-13,1,51280,NA,263000,22910000,289240000,0,0,4254000,24324000,48164000,11406000,29823000,17866668,41703332
43900,"Spartanburg, SC",2013-14,1,51617,NA,332000,22822000,293782000,0,0,4064000,23906000,51001000,12590000,31189000,17898664,42049336
43900,"Spartanburg, SC",2014-15,1,51689,NA,282000,24975000,298122000,0,0,4264000,25783000,52544000,13052000,32186000,19778369,44149631
43900,"Spartanburg, SC",2015-16,1,51587,NA,239000,25813000,308557000,0,0,4607000,27605000,54310000,12491000,33187000,20948253,47030747
43900,"Spartanburg, SC",2016-17,1,52037,NA,554000,26539000,323288000,0,0,4497000,29346000,56309000,15038000,34526000,18804764,52166236
43900,"Spartanburg, SC",2017-18,1,52706,NA,329000,27629000,331548000,0,0,5133000,31212000,59049000,16772000,36004000,18912660,53245340
43900,"Spartanburg, SC",2018-19,1,53079,3397,742000,29953000,344180000,0,0,5189000,30865000,61606000,19071000,36363000,21315079,53623921
43900,"Spartanburg, SC",2019-20,1,NA,NA,411000,29497000,360305000,0,0,5381000,32021000,62557000,19043000,38540000,20743026,53285974
43900,"Spartanburg, SC",2020-21,1,NA,NA,0,25832000,381264000,0,0,5299000,31871000,67146000,21297000,39706000,22990503,51988497
43900,"Spartanburg, SC",2021-22,1,NA,NA,287000,31093000,406998000,0,0,5760000,34934000,70339000,21401000,40108000,23241625,57917375
43900,"Spartanburg, SC",2022-23,1,NA,3437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1986-87,0,3239,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1987-88,0,3379,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1988-89,0,3361,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1989-90,0,3478,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1990-91,0,3543,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1991-92,0,3507,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1992-93,0,3836,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1993-94,0,3923,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1994-95,0,3946,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1995-96,0,3877,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1996-97,0,3767,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43940,"Spearfish, SD",1997-98,0,3675,278,0,686000,11843000,0,0,382000,572000,1835000,409000,1147000,466000,574000
43940,"Spearfish, SD",1998-99,0,3458,240,0,719000,12084000,0,0,501000,820000,1926000,310000,1041000,462000,960000
43940,"Spearfish, SD",1999-00,0,3375,250,0,766000,12326000,0,0,622000,798000,2012000,575000,1071000,400000,1064000
43940,"Spearfish, SD",2000-01,0,3221,246,0,787000,12032000,0,0,594000,976000,2088000,637000,1072000,357000,999000
43940,"Spearfish, SD",2001-02,0,3115,247,0,820000,11645000,0,0,705000,986000,2029000,680000,1074000,372000,1010000
43940,"Spearfish, SD",2002-03,0,3189,264,0,764000,11546000,0,0,549000,1177000,2079000,651000,1141000,385000,945000
43940,"Spearfish, SD",2003-04,0,3106,292,0,805000,11944000,0,0,606000,1036000,2214000,906000,959000,392000,1051000
43940,"Spearfish, SD",2004-05,0,3013,261,0,838000,12397000,0,0,692000,924000,2244000,915000,959000,413000,1129000
43940,"Spearfish, SD",2005-06,0,2929,217,0,743000,12395000,0,0,516000,1016000,2635000,685000,959000,444000,1209000
43940,"Spearfish, SD",2006-07,0,2927,267,0,748000,13202000,0,0,683000,1281000,2289000,1049000,953000,436000,1398000
43940,"Spearfish, SD",2007-08,0,2764,232,0,817000,13710000,0,0,621000,1199000,2538000,540000,1035000,441000,1368000
43940,"Spearfish, SD",2008-09,0,2878,211,0,788000,14104000,0,0,658000,969000,2623000,862000,1067000,461000,1317000
43940,"Spearfish, SD",2009-10,0,2837,237,0,850000,15193000,0,0,673000,690000,2812000,820000,1126000,455000,1388000
43940,"Spearfish, SD",2010-11,0,2869,NA,0,898000,15144000,0,0,637000,521000,2958000,774000,1104000,458000,1325000
43940,"Spearfish, SD",2011-12,0,2877,NA,0,1087000,15013000,0,0,853000,798000,2781000,806000,1111000,524000,1401000
43940,"Spearfish, SD",2012-13,0,2934,NA,0,1043000,14888000,0,0,852000,812000,2569000,723000,1116000,537000,1370000
43940,"Spearfish, SD",2013-14,0,3004,NA,0,1257000,15789000,0,0,859000,819000,3453000,686000,1222000,538000,1399000
43940,"Spearfish, SD",2014-15,0,3009,NA,0,1224000,17029000,0,0,798000,922000,2825000,843000,1406000,685000,1453000
43940,"Spearfish, SD",2015-16,0,3039,NA,0,1166000,16905000,0,0,969000,869000,3058000,927000,1458000,604000,1550000
43940,"Spearfish, SD",2016-17,0,3069,NA,0,1177000,18302000,0,0,787000,852000,3266000,986000,1563000,613000,1733000
43940,"Spearfish, SD",2017-18,0,3206,NA,0,1223000,19601000,0,0,876000,837000,3718000,992000,1655000,624000,1676000
43940,"Spearfish, SD",2018-19,0,3163,249,0,1169000,20680000,0,0,864000,834000,4589000,1009000,1565000,736000,1768000
43940,"Spearfish, SD",2019-20,0,NA,NA,0,1079000,19009000,0,0,893000,878000,6054000,1039000,1615000,649000,1780000
43940,"Spearfish, SD",2020-21,0,NA,NA,0,1241000,20858000,0,0,909000,530000,4991000,1089000,1648000,722000,1869000
43940,"Spearfish, SD",2021-22,0,NA,NA,1000,1310000,22267000,0,0,1109000,665000,4717000,1069000,1817000,767000,2091000
43940,"Spearfish, SD",2022-23,0,NA,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1986-87,0,2440,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1987-88,0,2420,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1988-89,0,2523,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1989-90,0,2537,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1990-91,0,2590,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1991-92,0,2702,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1992-93,0,2741,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1993-94,0,3019,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1994-95,0,2993,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1995-96,0,2976,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1996-97,0,2927,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43980,"Spencer, IA",1997-98,0,2915,204,0,735000,10362000,0,0,565000,706000,1288000,177000,814000,313000,546000
43980,"Spencer, IA",1998-99,0,2785,209,382000,820000,10280000,0,0,544000,693000,1317000,169000,860000,332000,520000
43980,"Spencer, IA",1999-00,0,2750,211,376000,824000,10935000,0,0,549000,660000,1269000,182000,877000,373000,552000
43980,"Spencer, IA",2000-01,0,2710,223,461000,900000,11106000,0,0,344000,703000,1389000,209000,873000,413000,592000
43980,"Spencer, IA",2001-02,0,2620,212,399000,934000,11371000,0,0,305000,616000,1311000,257000,873000,414000,589000
43980,"Spencer, IA",2002-03,0,2579,216,399000,913000,11361000,0,0,359000,681000,1439000,223000,882000,435000,619000
43980,"Spencer, IA",2003-04,0,2584,201,0,964000,12289000,0,0,380000,652000,1481000,294000,921000,424000,526000
43980,"Spencer, IA",2004-05,0,2519,188,0,976000,12489000,0,0,561000,369000,1496000,428000,1057000,396000,483000
43980,"Spencer, IA",2005-06,0,2500,199,0,987000,12825000,0,0,582000,385000,1699000,557000,1045000,543000,272000
43980,"Spencer, IA",2006-07,0,2480,188,0,1103000,13619000,0,0,602000,464000,1960000,771000,1124000,607000,321000
43980,"Spencer, IA",2007-08,0,2437,208,0,1104000,14120000,0,0,670000,489000,1974000,818000,1071000,650000,347000
43980,"Spencer, IA",2008-09,0,2363,189,0,1102000,14813000,0,0,681000,405000,2056000,756000,1207000,663000,320000
43980,"Spencer, IA",2009-10,0,2311,181,0,1101000,14532000,0,0,539000,434000,1903000,791000,1148000,569000,203000
43980,"Spencer, IA",2010-11,0,2394,NA,0,1128000,15657000,0,0,626000,451000,1922000,973000,992000,559000,163000
43980,"Spencer, IA",2011-12,0,2369,NA,0,1179000,15499000,0,0,590000,316000,2023000,895000,1126000,638000,182000
43980,"Spencer, IA",2012-13,0,2347,NA,0,1239000,16034000,0,0,509000,329000,1969000,894000,1233000,691000,161000
43980,"Spencer, IA",2013-14,0,2366,NA,0,1197000,16941000,0,0,606000,371000,2107000,995000,1348000,796000,151000
43980,"Spencer, IA",2014-15,0,2369,NA,0,1173000,17549000,0,0,458000,367000,2127000,1019000,1326000,792000,687000
43980,"Spencer, IA",2015-16,0,2305,NA,0,1159000,17548000,0,0,457000,353000,2121000,1069000,1352000,783000,706000
43980,"Spencer, IA",2016-17,0,2273,NA,0,1248000,18228000,0,0,509000,496000,2456000,1144000,1411000,795000,704000
43980,"Spencer, IA",2017-18,0,2300,NA,0,1265000,17738000,0,0,536000,999000,2376000,1005000,1425000,802000,794000
43980,"Spencer, IA",2018-19,0,2332,157,0,1226000,17247000,0,0,564000,1095000,2525000,1136000,1521000,899000,776000
43980,"Spencer, IA",2019-20,0,NA,NA,0,1111000,17062000,0,0,459000,1012000,2181000,1262000,1688000,871000,921000
43980,"Spencer, IA",2020-21,0,NA,NA,0,958000,17517000,0,0,476000,985000,2655000,1326000,1709000,811000,1111000
43980,"Spencer, IA",2021-22,0,NA,NA,0,1089000,18598000,0,0,502000,1120000,2704000,1399000,1689000,893000,1200000
43980,"Spencer, IA",2022-23,0,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1986-87,0,1584,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1987-88,0,1555,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1988-89,0,2471,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1989-90,0,2506,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1990-91,0,2522,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1991-92,0,2510,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1992-93,0,2542,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1993-94,0,2513,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1994-95,0,2607,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1995-96,0,2610,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1996-97,0,2643,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,"Spirit Lake, IA",1997-98,0,2625,201,0,644000,9330000,0,0,814000,470000,1283000,196000,734000,355000,400000
44020,"Spirit Lake, IA",1998-99,0,2586,192,412000,683000,9261000,0,0,724000,429000,1344000,142000,755000,362000,401000
44020,"Spirit Lake, IA",1999-00,0,2633,208,554000,667000,9615000,0,0,679000,475000,1380000,148000,766000,388000,449000
44020,"Spirit Lake, IA",2000-01,0,2581,180,489000,711000,10389000,0,0,663000,658000,1589000,180000,829000,439000,508000
44020,"Spirit Lake, IA",2001-02,0,2513,192,416000,740000,11013000,0,0,621000,634000,1483000,197000,860000,447000,544000
44020,"Spirit Lake, IA",2002-03,0,2476,178,432000,708000,11151000,0,0,650000,661000,1571000,255000,860000,488000,537000
44020,"Spirit Lake, IA",2003-04,0,2499,187,0,733000,11988000,0,0,767000,786000,1744000,228000,926000,501000,577000
44020,"Spirit Lake, IA",2004-05,0,2530,210,0,821000,12480000,0,0,830000,798000,1890000,338000,960000,555000,508000
44020,"Spirit Lake, IA",2005-06,0,2558,179,37000,855000,12497000,0,0,698000,940000,2205000,344000,1016000,611000,722000
44020,"Spirit Lake, IA",2006-07,0,2537,185,91000,871000,12985000,0,0,741000,914000,2294000,341000,1174000,656000,668000
44020,"Spirit Lake, IA",2007-08,0,2503,216,113000,886000,13725000,0,0,676000,793000,2350000,377000,1003000,672000,532000
44020,"Spirit Lake, IA",2008-09,0,2485,214,86000,877000,14523000,0,0,741000,788000,2317000,459000,952000,615000,364000
44020,"Spirit Lake, IA",2009-10,0,2529,192,88000,891000,14571000,0,0,716000,754000,2268000,447000,1184000,602000,424000
44020,"Spirit Lake, IA",2010-11,0,2544,NA,23000,949000,15298000,0,0,677000,775000,2385000,650000,1232000,770000,452000
44020,"Spirit Lake, IA",2011-12,0,2593,NA,0,1083000,15360000,0,0,743000,974000,2284000,610000,1254000,793000,560000
44020,"Spirit Lake, IA",2012-13,0,2610,NA,0,1129000,16535000,0,0,845000,1046000,2553000,606000,1347000,876000,462000
44020,"Spirit Lake, IA",2013-14,0,2635,NA,4000,1160000,16405000,0,0,919000,1012000,2603000,624000,1271000,930000,564000
44020,"Spirit Lake, IA",2014-15,0,2643,NA,2000,1164000,16708000,0,0,997000,988000,2618000,608000,1421000,944000,621000
44020,"Spirit Lake, IA",2015-16,0,2689,NA,3000,1111000,17426000,0,0,977000,980000,2608000,658000,1385000,1013000,579000
44020,"Spirit Lake, IA",2016-17,0,2672,NA,2000,1224000,18650000,0,0,1072000,969000,2753000,716000,1414000,1037000,672000
44020,"Spirit Lake, IA",2017-18,0,2668,NA,2000,1183000,18628000,0,0,1144000,1195000,2940000,762000,1375000,1017000,661000
44020,"Spirit Lake, IA",2018-19,0,2756,199,2000,1227000,18481000,0,0,997000,1014000,3017000,804000,1643000,1095000,690000
44020,"Spirit Lake, IA",2019-20,0,NA,NA,1000,1097000,18705000,0,0,1030000,940000,3023000,970000,1673000,986000,734000
44020,"Spirit Lake, IA",2020-21,0,NA,NA,2000,1335000,19883000,0,0,1055000,1167000,3235000,1024000,1704000,1042000,859000
44020,"Spirit Lake, IA",2021-22,0,NA,NA,2000,1202000,20647000,0,0,1077000,1178000,4027000,985000,1764000,1264000,865000
44020,"Spirit Lake, IA",2022-23,0,NA,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1986-87,1,67458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1987-88,1,67042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1988-89,1,67203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1989-90,1,68278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1990-91,1,70796,3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1991-92,1,73743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1992-93,1,75891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1993-94,1,76481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1994-95,1,77956,4566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1995-96,1,79039,4637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1996-97,1,79248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44060,"Spokane-Spokane Valley, WA",1997-98,1,79909,0,7722000,15654000,290246000,0,0,7657000,23155000,44733000,20120000,32149000,17188000,26700000
44060,"Spokane-Spokane Valley, WA",1998-99,1,79939,5483,8072000,17058000,298670000,0,0,6858000,24629000,46971000,22016000,32722000,18016000,27853000
44060,"Spokane-Spokane Valley, WA",1999-00,1,79730,4998,8715000,17789000,311062000,0,0,7785000,25997000,49327000,24511000,33927000,18893000,29828000
44060,"Spokane-Spokane Valley, WA",2000-01,1,79057,3497,8741000,18780000,325299000,0,0,6911000,25527000,51974000,14863000,36581000,19737000,31065000
44060,"Spokane-Spokane Valley, WA",2001-02,1,78457,4816,8311000,19675000,340313000,0,0,7748000,25944000,55061000,15730000,37397000,20121000,31166000
44060,"Spokane-Spokane Valley, WA",2002-03,1,78810,5290,9138000,20292000,350920000,0,0,7798000,25441000,57245000,15844000,38524000,20962000,32351000
44060,"Spokane-Spokane Valley, WA",2003-04,1,79068,5360,8952000,21437000,354230000,0,0,7160000,25058000,57833000,17582000,39108000,22184000,33116000
44060,"Spokane-Spokane Valley, WA",2004-05,1,78945,5441,9316000,22549000,358829000,0,0,7547000,25792000,58414000,17544000,40941000,22805000,34375000
44060,"Spokane-Spokane Valley, WA",2005-06,1,79723,5183,9017000,23568000,378732000,0,0,8186000,28468000,61525000,18658000,42864000,25624000,38148000
44060,"Spokane-Spokane Valley, WA",2006-07,1,79269,5438,9636000,25298000,407757000,0,0,7868000,29889000,64860000,21790000,42179000,25830000,42009000
44060,"Spokane-Spokane Valley, WA",2007-08,1,79329,5128,9522000,26356000,431155000,0,0,8481000,31627000,69533000,33803000,44851000,28544000,44048000
44060,"Spokane-Spokane Valley, WA",2008-09,1,79973,5123,9574000,27086000,464680000,0,0,8302000,33994000,74091000,26400000,48990000,29405000,46081000
44060,"Spokane-Spokane Valley, WA",2009-10,1,79931,5423,8888000,26741000,461456000,0,0,8814000,32146000,70371000,28386000,48400000,29582000,47333000
44060,"Spokane-Spokane Valley, WA",2010-11,1,81480,NA,8879000,28486000,468394000,0,0,8763000,33038000,72424000,27829000,48076000,31289000,48380000
44060,"Spokane-Spokane Valley, WA",2011-12,1,80350,NA,8820000,29035000,447467000,0,0,10336000,31654000,71519000,34783000,47482000,31647000,65332000
44060,"Spokane-Spokane Valley, WA",2012-13,1,79316,NA,9158000,29227000,449491000,0,0,9284000,48489000,71626000,32706000,48382000,31920000,47213000
44060,"Spokane-Spokane Valley, WA",2013-14,1,79846,NA,9331000,30389000,476850000,0,0,9627000,49920000,76755000,33849000,50351000,32692000,51638000
44060,"Spokane-Spokane Valley, WA",2014-15,1,80931,NA,8744000,31011000,488409000,0,0,10506000,59423000,80872000,43580000,52582000,32450000,53866000
44060,"Spokane-Spokane Valley, WA",2015-16,1,81423,NA,9273000,32822000,533780000,0,0,10708000,63795000,85348000,44662000,56852000,32416000,58910000
44060,"Spokane-Spokane Valley, WA",2016-17,1,82261,NA,9129000,34269000,575316000,0,0,11407000,59862000,87855000,43394000,59657000,35505000,64360000
44060,"Spokane-Spokane Valley, WA",2017-18,1,82871,NA,9422000,35457000,633138000,0,0,12302000,66700000,97975000,47131000,64152000,39041000,71571000
44060,"Spokane-Spokane Valley, WA",2018-19,1,81052,5211,9598000,37353000,711336000,0,0,12843000,68330000,97859000,47579000,68612000,41900000,83232000
44060,"Spokane-Spokane Valley, WA",2019-20,1,NA,NA,6246000,28168000,694338000,0,0,12261000,70490000,91814000,52269000,72070000,42071000,88282000
44060,"Spokane-Spokane Valley, WA",2020-21,1,NA,NA,2559000,35728000,727623000,0,0,14320000,69526000,99438000,56837000,74460000,39148000,91325000
44060,"Spokane-Spokane Valley, WA",2021-22,1,NA,NA,7191000,42764000,782408000,0,0,15242000,80629000,110887000,60041000,77873000,45152000,100904000
44060,"Spokane-Spokane Valley, WA",2022-23,1,NA,5269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44100,"Springfield, IL",1986-87,1,28569,1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44100,"Springfield, IL",1987-88,1,27939,1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44100,"Springfield, IL",1988-89,1,28096,1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44100,"Springfield, IL",1989-90,1,28387,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
